"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","%SIGMA@wn2*.pc4%"
0.983448201804384,251535.019486356,0.150259344336679,0.36049920426568,0.0400534275296318,11311.0902605821,1429.37079745083,73.1117688664228,13.0491819802389
0.94472715657813,242984.122280213,0.567984298538619,0.853510090911172,0.0400534275296318,7219.81013722779,1104.28857620119,66.6142634588243,14.9397916448902
0.944203583490053,294529.709861746,0.511864472585774,0.00373459847172664,0.0400534275296318,9824.14782704617,1015.90563441617,66.6142634588243,14.9320815353654
0.997606459463136,215055.507749382,0.115181051941076,0.394037082076699,0.355336051031401,6867.15000251597,1094.03120094425,66.6142634588243,13.7676438339887
0.997606459463136,215055.507749382,0.207939869287231,0.27733100959901,0.168690111442393,11080.7024486411,1018.93736470264,68.48759637031,14.6411635397164
0.982533858395836,210977.088656106,0.0591240080581799,0.458210217355773,0.186903400852943,7395.97118879616,1000.37607268454,70.9371044685386,11.3244012847341
0.938083878346946,210977.088656106,0.0591240080581799,0.39230679510336,0.0583790655608155,8217.19657447214,1000.37607268454,80.197823108207,13.539787009114
0.899033169837526,275597.985747025,0.243339728767714,0.206106921548709,0.398020329314026,7955.6731907589,1299.10696812359,79.485078817145,12.5257711715171
0.768311399692213,275597.985747025,0.308603757691047,0.206106921548709,0.398020329314026,9785.43385913678,1384.86152336614,97.739433396532,12.9144235292844
0.917632657283159,300063.220531117,0.375036376134415,0.266783382183578,0.398020329314026,8522.03297508246,1199.30339041421,95.7558461580614,12.277327240349
0.976743407251306,300063.220531117,0.0170312908954044,0.863262748630764,0.0191983621953059,9533.23221004262,1199.30339041421,72.9679144268476,14.0562234261581
0.929519332728368,177429.107747454,0.144236594140413,0.546503826264594,0.340341381966993,9575.63033772985,1186.50572306153,78.7949867218649,13.4523032747008
0.92326515840903,229205.964140527,0.182400956369604,0.336042923450248,0.405381256987049,9861.46865278843,1186.50572306153,70.6756181157811,14.7670081733711
0.969942662158789,229205.964140527,0.0374265891831885,0.355688635014121,0.201702767469569,8917.05903674171,846.856119059384,55.6323263981181,13.3757309713858
0.943760808700977,265881.093271131,0.0222936730698936,0.355688635014121,0.363686072512741,9090.62749266141,1061.43838974802,63.9361447893621,11.435338048392
0.984290811161401,256586.108791128,0.0222936730698936,0.217958253517968,0.384122904729796,10613.1845229539,1095.93894778521,63.9361447893621,11.2242747303692
0.98058575549064,256586.108791128,0.125059479750814,0.217958253517968,0.262124486313223,9871.9017431649,1232.03855982429,65.1132155941235,13.8028292600856
0.98058575549064,241158.78713914,0.233167757125881,0.219516629187583,0.214437521133275,8967.68145525788,1186.57451289747,59.9187946579771,15.4056231082216
0.969296613543193,204407.973401086,0.162575399126051,0.563557712933228,0.0495644031867352,8967.68145525788,961.534650603585,54.4987710921067,15.4056231082216
0.991720819101537,235240.584347313,0.0704914191458306,0.48996161625076,0.0226578049779329,8216.00238831007,1128.85458500671,58.2697667156922,15.4056231082216
0.991720819101537,254745.159842716,0.0168077230693447,0.0442612589688347,0.115385168378417,8507.73505534307,1141.53203030083,67.9936134887864,13.8847457567744
0.959134319229646,234796.809971681,0.00174813092424583,0.45716381857907,0.343748919785565,9533.53557188242,1141.53203030083,67.9936134887864,13.4674882012247
0.992283398780535,232383.676457523,0.00174813092424583,0.321714135682566,0.581271143118501,9888.17986336712,1141.24663411616,66.7145363071048,13.7083216292121
0.992283398780535,240952.133993327,0.00174813092424583,0.321714135682566,0.791811399342094,7519.6726970774,1118.11773700829,67.7036912893281,13.7083216292121
0.932618516465354,263456.504961506,0.00174813092424583,0.15958760353396,0.751538615367652,8772.0190279159,1527.10163346781,68.6422295197833,14.1855015738632
0.994993539093853,263014.529013292,0.00174813092424583,0.241896072202169,0.345611219689772,11937.1754492941,1297.35494188155,65.4069202649247,11.8977079977149
0.994993539093853,263014.529013292,0.441584079063526,0.241896072202169,0.454621774862679,10411.7615038759,1033.48948349573,54.3182884819734,12.1703984851729
0.971231730938094,335233.019345696,0.120914629613988,0.241896072202169,0.454621774862679,8857.51885221762,1033.48948349573,68.0833303101735,13.4197754784331
0.945016537613699,335233.019345696,0.36313101271961,0.63657881535178,0.0743023990321025,8008.86047327908,1354.61738199416,68.0833303101735,13.4197754784331
0.949881159990198,235107.787674684,0.685802176069165,0.176808738179797,0.0554044099093372,7117.70709357376,1320.69845257837,69.8925395186383,13.4197754784331
0.944951291507072,237065.533315005,0.121661208827749,0.326376181189258,0.123601668606122,7117.70709357376,749.388366487783,72.514459714861,13.4197754784331
0.91648676320512,222826.318686258,0.149527850288712,0.739847250458613,0.123601668606122,9602.75549794308,1213.21670409023,72.514459714861,13.4197754784331
0.947456365470295,217274.448071762,0.227926175529252,0.54610109904972,0.227233571427408,8348.89075234894,1213.21670409023,71.6461461684474,12.9647987346422
0.974032238436419,210039.594950689,0.008139792007424,0.993413965585686,0.0759293084236621,7840.4280876399,1227.63744336819,70.8596676435443,13.419362853108
