"t_set_heating","%SIGMA@wn2*.pc.mu%","infl_rate_m3ph_m2","window_opening_ach","atrium_ach","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.986447978040862,184404.406832911,0.776857481006871,0.675466234193498,0.78428077582677,6980.65236444294,1049.36782145984,75.4265091270572
0.973642365811036,218301.022853306,0.776857481006871,0.675466234193498,0.964228699525269,6980.65236444294,1167.23101590927,75.9188103616837
0.934488977701476,189406.018032208,0.149931427304736,0.675466234193498,0.300434847523622,7363.80593681316,1126.22119103939,77.4851287939202
0.941112965860088,189406.018032208,0.086503637539234,0.572196816353498,0.252446072211908,7363.80593681316,933.344073525364,61.5570590531034
0.941112965860088,174360.265787795,0.086503637539234,0.302182737849747,0.53220888916358,8468.22901594365,933.344073525364,66.3349079884789
0.976869243180736,192771.663779466,0.851768813760216,0.0480234782259366,0.0989963283484857,8468.22901594365,1192.82053902712,67.2927375859596
0.958690756775271,174931.088743345,0.190104073748042,0.282787590958416,0.255202572107799,8468.22901594365,1104.26096704747,69.0772013042307
0.91040297662393,174931.088743345,0.222441089209935,0.00549986054893649,0.255202572107799,8317.33616300611,1104.26096704747,63.8005211818553
0.941993564942085,203122.44165902,0.0256453821897121,0.00549986054893649,0.5873622097486,7927.22320337229,1035.69817769678,74.7729746616368
0.891659477148127,203122.44165902,0.372320677557137,0.116502775558999,0.295332968506386,8085.27439217801,1180.05240223315,74.3811069575576
0.906272218197336,215840.410715925,0.037113081547012,0.293629746929707,0.19573676575708,8731.36068253726,1188.02036088604,76.3817298043037
0.99907442301837,166035.907008628,0.037113081547012,0.293629746929707,0.639004672847363,8948.46301443126,1125.78022791713,51.5035676209594
0.969895780380662,205058.97897154,0.037113081547012,0.0842936003937173,0.271057593891931,7310.79141745173,1021.65449153101,43.2001123654584
0.96507997722498,193083.279306692,0.610083254627723,0.0842936003937173,0.71100205308149,7310.79141745173,1021.65449153101,43.2001123654584
0.96507997722498,171333.907750043,0.548038080168521,0.699363914923664,0.627066111974141,5768.54584496606,1117.49580688278,75.1396075390263
0.96507997722498,192955.811003668,0.506058958679491,0.348888046600556,0.0589267843557373,6960.94944034125,1175.48581114572,75.3931137054095
0.998755543337692,192955.811003668,0.768241634389464,0.453879992686247,0.0465714461146588,7278.98397871036,1026.33795869574,75.3931137054095
0.998755543337692,180969.298216691,0.361790201403944,0.614513760730028,0.326776918548057,7807.90916736346,1089.54159533878,64.0257300533887
0.998755543337692,187465.457289104,0.0826762565811658,0.470588928584308,0.075833530466274,7420.37105916789,882.398634908994,51.8915105522586
0.888418993894071,187465.457289104,0.162369418739744,0.257958574025489,0.203198144394576,7704.55290000123,776.909769496298,65.7029369570695
0.926983004114245,182989.941624232,0.22657186750208,0.209566951254134,0.385460243648522,8521.95796764649,1097.79679277232,68.976100794881
