"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%"
0.452663650638645,0.561792203357494,0.927974492366197,187010.67310199,56462.7091715001,1837.65304792859,167.822183600996
0.464043324854449,0.69939029603848,0.567317862192427,277042.305522594,50151.1507090676,2685.71142814247,167.822183600996
0.518640160776592,0.422904072190171,0.851401318398846,236743.917098203,65645.5272610916,2385.76845475299,182.06194082341
0.493058267383018,0.603190619664402,0.908415529583579,257324.544021644,83895.9457462242,2670.8263730205,170.513535044277
0.37481816847808,0.734873429910252,0.908415529583579,257324.544021644,62788.1942884651,1799.41031653662,141.378466718555
0.428959177891319,0.734873429910252,0.70975091846213,248798.189490486,61038.2554795082,2040.96208676306,193.952390282406
0.488571427514563,0.970622535774905,0.52461694006119,232935.914562896,61038.2554795082,2040.96208676306,180.69011625307
0.377658131418196,0.970622535774905,0.796280283712903,215423.17173893,61956.9098209974,1889.14496344277,150.798431801634
0.406051574989389,0.477838262744482,0.816979215792066,249210.776485938,75477.9738878123,1805.65863221786,150.798431801634
0.527400586039089,0.91529419703305,0.169656090538616,293385.505223425,65010.3632995304,1737.67404869852,116.402603081492
0.527400586039089,0.921955127666845,0.148076528137527,294926.980651614,52107.9780027383,1871.45496665409,178.467468032501
0.552534670411771,0.914031204451366,0.343762433544477,294926.980651614,59528.3361864354,2829.93527796066,178.467468032501
0.511856799010105,0.914031204451366,0.849165280837135,290090.060682818,54786.4536099138,2554.56337738661,185.516417361086
0.415508384559393,0.760566659949413,0.900219601856719,252279.891552746,65730.3704485653,1656.53789086497,149.449308117396
0.559982999969922,0.62217502501869,0.870525330925683,228432.156601359,59427.8756804205,2227.77061721744,185.745812341375
0.558552963519821,0.643211427607609,0.299555867078771,265945.008381798,59427.8756804205,2227.77061721744,152.049473823967
0.544324983023435,0.643211427607609,0.648891970147528,176269.360262145,62533.6611268012,2266.56138702298,184.649141391066
0.55226843551552,0.643211427607609,0.685705636247916,285192.305535649,69606.689579263,2517.99011569071,171.549208782613
0.55226843551552,0.656819054007167,0.49602475156914,152958.536498884,66952.9114598316,2517.99011569071,168.439023966833
0.385490741281537,0.656819054007167,0.984157418734589,254601.271906465,66952.9114598316,2389.39898390246,195.469461089691
0.501954263282756,0.576485444223477,0.984157418734589,175018.568476579,64106.6027658702,2653.59363226846,141.88001260368
0.466915314068714,0.401892324323768,0.819974976280162,213511.23219866,51793.1732726135,1659.44393741497,141.88001260368
0.45017736804062,0.563936595766462,0.870577598282568,213511.23219866,56754.7416445545,1930.24569264687,145.07210785304
0.358522747514829,0.986711487606671,0.511202836116754,191707.342309056,55343.8897926254,1930.24569264687,155.415276778553
0.516361476260819,0.718698180889974,0.59913952252133,247756.084009605,63550.7208664273,2545.26616179092,145.193621362491
0.509839788033313,0.496606587615174,0.543182998046262,248357.338351404,59970.6960114765,1699.01539083801,124.95873849826
0.468979632253616,0.589350896469942,0.543182998046262,227258.583153803,53287.2784562331,2350.99924388534,185.910908494546
0.467637669570629,0.617888573351489,0.824363888503947,228877.711800151,53287.2784562331,2350.99924388534,185.910908494546
0.510578301099756,0.543321200984039,0.854224203159037,219581.313527587,53287.2784562331,2350.99924388534,159.408534166435
0.42659025922416,0.543321200984039,0.854224203159037,223341.946428654,48620.3043571317,1625.04509973547,150.887225935737
0.462230018917536,0.529891281448083,0.854224203159037,257800.3488009,55118.9763745541,2212.76458202399,164.541363758699
0.490171892898286,0.564355869827861,0.5648236200982,257800.3488009,45717.7347562962,1669.35544706553,164.541363758699
0.48707053388446,0.911562125356527,0.893398459688467,248297.921774668,46886.0530655329,1856.53208087863,135.250906706234
0.542521745844341,0.394617558770149,0.893398459688467,205614.263616437,58240.6742171103,2303.11918224711,204.665476278677
0.447970650056097,0.475175049813246,0.893398459688467,326012.559981189,58463.6364163792,2768.77301940817,177.701173640971
0.373435980466492,0.549461081345774,0.94206680408956,223067.338287565,51805.0365884627,1874.10639442814,169.929123500251
0.358925214865538,0.808689600162304,0.676431710757805,161018.627032806,75422.3183048648,2233.35272764656,138.466622387043
0.366085241231194,0.732452567488009,0.930180795736453,161018.627032806,54655.1784449988,2159.11135259801,158.681238619243
0.450651252646413,0.562593935404548,0.932571075988168,227779.001799286,70538.0393325968,2218.64504196382,173.751085584521
0.506901981430501,0.371205357042232,0.932571075988168,227779.001799286,60889.0047433935,2723.12872299203,173.751085584521
0.419158187859849,0.488323248909729,0.997953797610232,201679.932201411,60982.7428305451,2087.59409601105,141.857110643381
0.516829090186847,0.215853036060556,0.997953797610232,196461.04144254,53158.9971984488,2606.75292827742,197.604604355551
0.404249225743731,0.812964736029279,0.997953797610232,212907.778618993,37820.3027485355,1916.93945308084,143.7175802598
0.379570167601214,0.764340343581673,0.920437261918928,171271.895414504,45336.6895188509,2285.73773132466,170.750022557402
0.399374851671664,0.611622558165021,0.920437261918928,286868.138340747,64376.1250889668,1934.48525244009,178.86901949884
0.453110623343733,0.874907815662969,0.480479489282598,236460.751994676,69710.7457814392,2012.87747891524,189.464753896958
0.453110623343733,0.766197719849019,0.585444345572625,236460.751994676,60612.8248456677,2289.84196579001,176.165522315487
0.482119191479486,0.632475778903907,0.752525016338522,251372.601293038,66607.8018956745,2526.46583654311,169.247843597642
0.539090514095789,0.522855168480947,0.670766726618144,223208.483354573,47055.9189145376,2526.46583654311,143.581604738873
0.484309635126225,0.580183032467422,0.670766726618144,262186.44775584,59646.4945798159,2234.99176413129,157.680079203268
0.525301774306869,0.534274645674765,0.830293703489335,234727.129904817,55932.5205718177,2705.26744379477,157.680079203268
0.588109740679366,0.864048359734968,0.830293703489335,234727.129904817,51604.6127957784,2705.26744379477,158.797337830922
0.506491554511725,0.860334328911786,0.525999984624816,236843.676886847,56804.4891036029,3068.77966195116,209.839574207624
0.506491554511725,0.927681865743123,0.525999984624816,205712.997781822,75103.0201247899,3683.91216510642,182.035330835871
0.506491554511725,0.543540075445441,0.58167837804029,304254.998253845,73277.96581642,2432.29258325554,147.356944790789
0.502800274534389,0.427810662606146,0.745392049341388,184519.966319258,62109.5227394591,2111.31033039877,183.068658729897
0.483118902178948,0.967891467643812,0.973806319409801,197196.376908183,62109.5227394591,2111.31033039877,158.130310854818
0.516268029901544,0.741004023165027,0.924240783709908,218955.666685423,51798.0328052483,2778.11406650106,171.079429574257
0.548074216132145,0.38685016404624,0.780942692495328,218955.666685423,68878.8393049097,2640.08869618855,171.079429574257
0.412140189154991,0.712756010094965,0.839291613037328,231339.968979883,57196.7522126773,1681.90772577249,171.079429574257
0.418739075972737,0.880467115434217,0.926986244891075,231339.968979883,59366.3759214345,2234.92748697321,178.987393075299
0.417218301658547,0.944643894099034,0.760826650127101,231163.19139534,50230.9125672498,2234.92748697321,178.987393075299
0.364935227220951,0.944643894099034,0.791372328919022,231163.19139534,51166.8509853824,2168.06537023135,189.892300658949
0.362570528789607,0.963835481577213,0.719911164807867,264022.918133983,51254.2263792139,2805.27934105348,155.699588746715
0.534582151050145,0.963835481577213,0.915551569836076,263373.518413844,51254.2263792139,2387.92593430116,169.706455187625
0.460998082746429,0.760900258713549,0.607450134961347,263040.769035716,58887.4617566529,2165.31641087658,160.623954016519
0.539228489433335,0.465749722147948,0.859042837788246,225702.050734302,55144.5625472385,2264.21262926098,135.753680578736
0.464243929912136,0.894007089438849,0.688000455491238,214164.745511315,46150.995132494,2527.94040629958,180.047763667071
0.464243929912136,0.883311095150433,0.711394972187305,210821.561552765,60828.9103433522,2154.05058983163,180.047763667071
0.406067089960159,0.883311095150433,0.78766777565031,210821.561552765,64129.4928059432,2008.70051091291,170.832669446297
0.406067089960159,0.954416587615965,0.609287623351373,218893.41557583,64129.4928059432,1939.29889002041,153.673019908111
0.41413965320229,0.954416587615965,0.941982816203884,218893.41557583,56795.8404952033,2276.75084289986,153.673019908111
0.41413965320229,0.969162871551008,0.683256044212761,255822.634736596,49126.3692818153,1808.09604466098,164.028248685208
0.372463865652418,0.572081930921203,0.95429761218539,256349.986461625,62582.2146760804,2201.68640123223,173.205534736557
0.330702632905819,0.572081930921203,0.95429761218539,219747.495775545,54168.3283477169,2201.68640123223,145.453094457935
0.423814944423774,0.642283840948471,0.807146981119703,227407.213131875,56896.7317604334,1811.61697262036,164.833404240545
0.514420762054597,0.725531325119236,0.755245330068887,233734.835606322,64109.1441805934,3466.47614884835,162.335181189501
0.438445901513232,0.667394489558958,0.755245330068887,185485.973397296,64109.1441805934,2366.9292306491,136.828152563537
0.535118143575099,0.667394489558958,0.692431385919899,159619.681680617,47366.8010026387,1868.02397861749,158.036992207734
0.541445921680249,0.511203302867089,0.70809115107123,293832.829697608,53468.7241655111,2455.38311804855,158.036992207734
0.46423685060833,0.829846006953971,0.70809115107123,221206.784084979,59084.3986833458,1932.39103691116,158.036992207734
0.397032136175293,0.870367619816149,0.467485951578526,193738.186045692,59084.3986833458,1913.40971645045,145.753677668043
0.397032136175293,0.898872816888827,0.558312582280762,193738.186045692,70156.080098471,2412.0298315089,126.15669387916
0.397032136175293,0.898872816888827,0.781827740204585,237351.077318815,65705.388214988,2272.74207810322,180.193524208451
0.397032136175293,0.781515475793031,0.906452665507053,214470.63046102,68121.2944632956,2015.19248341032,216.410314107038
0.41564905599213,0.616883538042749,0.801232895888664,214470.63046102,68658.0882159846,2470.15754257646,134.841840494089
0.41564905599213,0.806701550447287,0.836560060472064,214073.9995973,37728.6467233506,2444.33889089885,150.064286409572
0.445519901656172,0.842336825220816,0.535673960628224,203425.448837565,55215.3972359757,2809.0013742168,161.708234863692
0.501582397720326,0.664384669859427,0.719236738255039,234781.936036914,47255.918166188,2223.93933392213,164.175775952139
0.441076600467063,0.673305572569453,0.825037075784277,225574.538657849,55233.3312390963,2075.89943157595,191.274108725317
0.441076600467063,0.678254868152971,0.825037075784277,215823.070433968,63598.7392791535,2312.56709066423,152.880993950211
0.441076600467063,0.848368996524615,0.825037075784277,245105.017470855,63598.7392791535,2221.52776426611,115.737906173713
0.390283869892545,0.848368996524615,0.886018697441184,245105.017470855,63598.7392791535,1945.92409920107,183.487735917706
0.396831891813988,0.848368996524615,0.612244376943482,277331.992750237,75508.8220142033,2212.71289075054,159.914196954136
0.432349520225067,0.708444087623443,0.804836613825201,224664.528608703,55303.1572069455,2212.71289075054,147.518594551268
0.384218416849269,0.747035151614186,0.756581590699342,269467.805717838,63571.4773758935,1918.70644763244,135.437056417849
0.41498918530207,0.553472406727599,0.89848452755204,224399.093686886,68881.0218058328,2282.34608255405,147.462375014265
0.41498918530207,0.720578893447624,0.788759478511126,275037.672127595,73115.3785441577,1844.72314560771,142.811748800461
0.358436254478245,0.60742604612987,0.937264513758574,236250.294394202,48032.4075834247,1844.72314560771,203.151596688368
0.40271137038143,0.427272906385493,0.957383578762011,243639.857024644,56464.362499168,2703.27766274808,144.088663407144
0.637713799922001,0.236805674875752,0.957383578762011,243639.857024644,56604.5520769737,2597.83593352045,156.318718515855
0.627560406854857,0.433723837493873,0.888085428475597,271427.230770044,51189.8252976688,2305.67540246161,201.244978419136
0.568070816041824,0.433723837493873,0.915571852224515,233053.522730749,64056.4956612378,2391.66023738992,148.507102395043
0.488502173805936,0.222716854834631,0.915571852224515,233053.522730749,63755.5232744445,2439.36433858393,128.002139825889
0.487799148042937,0.500209729204418,0.679415597843929,233565.831836479,63755.5232744445,1885.18891190129,192.556997889912
0.487799148042937,0.874580272844025,0.587255266466881,234864.356299737,64954.6372776462,2334.13746233787,190.390866890597
0.487799148042937,0.723207669350531,0.773543997185491,234864.356299737,58007.7456730191,2341.39436916167,152.08698168279
0.416278608208176,0.949819669516089,0.772166041488064,250461.777826803,58007.7456730191,2852.86204512631,175.230690160373
0.477636902637123,0.949819669516089,0.772166041488064,226076.218137408,55869.0269397916,2610.01290788497,144.23089024808
0.475545532763024,0.949819669516089,0.784241529494622,250035.260527359,60679.6733430936,1733.3064673028,150.742306445405
0.475545532763024,0.660053946125408,0.858377750505304,250035.260527359,55977.0167598495,1733.3064673028,197.792762034047
0.539537507706826,0.594439005246911,0.749804364460641,217271.815383297,51306.6278391215,2027.98272255871,155.127630224213
0.557154322626161,0.784341888139578,0.594470796950792,217271.815383297,48719.1850022653,2429.61668581108,187.399004906648
0.586237311332724,0.300244890069268,0.664562129336683,217271.815383297,57609.1833596545,2712.07364563593,187.399004906648
0.547841116831338,0.343548267654579,0.960380594537573,202295.346784827,41506.768278428,2347.60589474612,182.950094021418
0.467894475903948,0.318063536444586,0.960380594537573,233648.417968622,41506.768278428,2089.08074813628,131.999101109002
0.495367214150903,0.500115628768637,0.960380594537573,189946.00796214,67149.2149373086,2283.80057296261,129.965840354469
0.424130838781133,0.850867040391096,0.960380594537573,283509.486438072,67149.2149373086,2368.86664950325,188.706187085101
0.4630239640214,0.850867040391096,0.240053736075292,268229.385030505,66349.0545319126,2443.01736758904,188.706187085101
0.468535676818087,0.575858648700993,0.830385091521306,283735.915789233,37407.9660604156,2443.01736758904,129.648326337407
0.352572588231731,0.866247734825925,0.77253483516216,185164.273918965,66989.6147440754,2197.44645348356,164.391544349743
0.356183139365902,0.484320867631805,0.722025108370513,255423.800367384,69139.5462245299,2345.81178947095,124.058080615748
0.486200588295094,0.611680226556205,0.787796731202173,229353.643255782,52300.0745088204,2780.5908383608,134.136755658388
0.465858939180873,0.537302512139889,0.957290350934551,281057.142117123,66938.8395820864,2345.82091523032,110.643375265619
0.49312177133977,0.537302512139889,0.591769215017863,152226.64636585,62350.648510109,2746.08294380609,214.211844779966
0.453948470601081,0.537302512139889,0.720259697777005,240977.309604778,73363.7108618279,2402.20506182514,203.820382563524
0.499186485899008,0.50271759060406,0.968340008859052,230962.681229617,75424.998099058,1654.79855764668,166.052003307284
0.476637148494775,0.681854303062157,0.968340008859052,263296.440750205,63825.274463982,1807.97938533836,164.04415863892
0.407223695176524,0.5519854118161,0.972397067310559,286278.59395743,67801.3605140909,1566.11477946614,174.660182057625
0.40192395985044,0.527675531152167,0.972397067310559,229874.897057006,57435.58768953,1870.08646452693,231.463361005763
0.371691711578108,0.599539098483764,0.972397067310559,196792.210625949,57607.6739287455,2183.39785369302,188.810258430336
0.429707212403521,0.64492765669241,0.78963225012421,196792.210625949,61340.1548736495,1880.54890978772,156.252550441249
0.548134025580379,0.389069266515829,0.78963225012421,218340.176100808,57522.3634423982,2509.20720903008,156.252550441249
0.449168604885758,0.887221105849465,0.566587935601587,218340.176100808,61370.210559051,1948.45598672929,149.500205765799
0.436421758533546,0.425141359144625,0.938559658664725,194047.238474061,61370.210559051,2362.88752008162,167.517697160102
0.442371649459634,0.770417503953227,0.938559658664725,266454.883949712,69058.0820107688,2362.88752008162,164.655752390578
0.442371649459634,0.699054709297244,0.599803051579161,205226.797745135,69058.0820107688,1592.05121486448,138.513901527245
0.454902794659208,0.699054709297244,0.795795084729976,191278.431914009,62356.9934627603,1917.44557767505,174.973305728775
0.455558642756771,0.879965615015242,0.499226054272295,218953.554143155,94539.2462060627,1657.02961979475,163.401683356942
0.455558642756771,0.85826213107341,0.493596353905442,263762.89383851,54588.3757392433,2233.05210201823,163.401683356942
0.455558642756771,0.960082025389966,0.661857328334765,314803.628458326,49751.1504714002,2315.70236848275,163.401683356942
0.455558642756771,0.834232951380029,0.88089572786942,215328.261528645,49751.1504714002,2576.7642780786,160.232005372288
0.339007132826302,0.834232951380029,0.765031394024458,230497.335303347,64331.7793511716,2545.96753425473,222.558471332878
0.481748645943876,0.437957765258785,0.765031394024458,272525.023367652,59613.5810070312,1955.08282392018,157.163943701609
0.480319578757204,0.631563081704897,0.570872861654931,234352.690228645,71463.5242067051,2564.39571121583,157.163943701609
0.493992735465303,0.854587015685282,0.88883438795742,238938.540966522,45876.260784135,2478.88583339197,170.940581265839
0.464272436762587,0.542059181934973,0.879477672554145,235729.117249645,54940.5594500858,2064.68676438633,170.940581265839
0.466795502980172,0.542059181934973,0.862629032952436,233587.445482948,57632.0490106521,2064.68676438633,170.940581265839
0.397827711015344,0.693450249160193,0.897323879331849,231855.129330691,86074.31887924,2069.5104514179,148.247423899423
0.475761793243443,0.575486970594462,0.897323879331849,233189.461052095,80056.0721227287,2069.5104514179,209.012638841597
0.383084678682982,0.590160701567905,0.956649591322648,222829.280439376,73207.1095102594,1861.1395806521,180.7073504775
0.458305743006315,0.90646973575655,0.674596394396525,188310.410821324,74626.5045314417,3009.38342550414,158.24454997296
0.472049467484437,0.918137028808627,0.390124105590928,247280.658069843,51873.4387851042,2584.54364375065,194.253052557153
0.537187045874242,0.572904672894209,0.628549232521751,253491.391580943,48440.9203060508,2405.35091149575,153.826571798764
0.527505517376457,0.915709013056844,0.745234719247537,221164.945240795,53147.8665767845,2779.29321114145,153.826571798764
0.324804398695297,0.900396237810116,0.779722259139005,269484.271403833,56183.2423417505,2666.38603437026,153.826571798764
0.37036136378718,0.900396237810116,0.779722259139005,228786.523768733,58738.2068722502,1954.13788849001,153.826571798764
0.375426515700397,0.692282625541013,0.425543574896352,228786.523768733,43926.6120484933,2302.70966027492,217.673591749215
0.485940481784291,0.858507044116312,0.529418459845531,254151.253705637,66241.1708330342,2453.3861583859,172.787797377438
0.485940481784291,0.822054647964698,0.674588016237909,218336.918669518,71556.4583830312,2676.16666200317,160.972863608634
0.51321390325243,0.905305221561359,0.491793426971937,196531.499895427,47420.6336363222,2407.21689495443,175.134419697748
0.51321390325243,0.781777219719847,0.543211658998852,268337.231849749,46459.2706590064,2407.21689495443,182.555514376523
0.567428490896782,0.738707579678876,0.641151183473557,188592.223785835,65943.5173059393,2407.21689495443,179.104390210737
0.497239975838025,0.707798004733991,0.811382742352911,216952.398957737,65943.5173059393,1936.71840394599,232.011072920191
0.497239975838025,0.558420917548401,0.867452841124074,245913.971959267,76885.2384964939,1847.78848356412,159.413907831455
0.514009650377589,0.760615109726079,0.715346190837965,259015.725847987,64699.9292387039,2639.71186728097,194.321968412355
0.455537659458421,0.760615109726079,0.729989144150507,243695.643404167,64699.9292387039,2639.71186728097,106.396977265221
0.534618156864149,0.74963507400714,0.65915576834279,305185.647886475,63888.7214848433,2590.29172609608,185.585968839166
0.565061513535272,0.909410332793677,0.874254121800768,213364.600673786,66675.1067476397,2398.21618515619,184.350033040788
0.565535362620714,0.103793064923123,0.812603307297158,213364.600673786,53512.7458849471,2257.96282932688,179.444707915429
0.573199259831319,0.103793064923123,0.937082665052805,213364.600673786,54397.1897441479,2923.80961280003,149.566493105725
0.568165451664389,0.19803422209349,0.937082665052805,213364.600673786,59989.4916879904,2386.50238614341,149.566493105725
0.529479919126941,0.157459847239549,0.937082665052805,300310.009678015,66104.509528014,2490.71199205194,149.566493105725
0.51799570043283,0.445924256016175,0.773483731723177,229115.946693938,66104.509528014,2242.93190290923,168.232984764781
0.51799570043283,0.632246242123523,0.668211696467843,190037.086860501,58651.9934278311,2179.67416182272,169.710087232048
0.455473451856838,0.971541569656043,0.406258033092094,160254.191685609,53971.1123549251,2447.93798447423,169.710087232048
0.559135119278594,0.971541569656043,0.602919943114354,282676.857402591,64645.846982708,2647.42766875372,185.661840764313
0.558266241649009,0.724837606475976,0.414915182746411,233308.733583245,84460.718352658,2647.42766875372,174.844929964096
0.438899347701393,0.308770813091608,0.958453637900955,240691.214310314,70354.5090019458,1800.88030326751,158.291039682183
0.398357257519889,0.540049007247559,0.951365526911654,227392.67184865,82216.4164860715,2458.68746009882,163.666697603839
0.489213753506347,0.540049007247559,0.979510547037849,208477.228311237,53077.1934514338,2504.75140979275,182.587627246497
0.470474641174775,0.46439188572793,0.998973169503667,247340.089682485,51317.211512055,2034.702462874,150.100184969314
0.42163919642691,0.606368387368142,0.900478702568041,227198.423514456,42590.9621550842,2828.13436190518,160.13282028985
0.524871273358814,0.763752839655758,0.0103848337506292,271273.833671603,65434.2826431251,2108.24710216085,171.741588648556
0.485042389300474,0.763054107352079,0.795728038637089,288457.27897188,65434.2826431251,2117.03909079091,171.741588648556
0.481992890092485,0.698057006872811,0.66721474143915,180663.108005749,68428.8611033002,1838.51408492233,171.741588648556
0.417863222691087,0.760133596689808,0.927602600289777,291821.886676084,72105.7207314994,2441.07484146485,180.103289409783
0.523408470340786,0.897108750089682,0.805074636360367,191318.425406801,55600.1066341118,2963.06587455915,178.139324276576
0.420920624552168,0.753567910353248,0.849879281943283,230473.314225676,68756.3054996985,2738.62699468012,135.959701675342
0.473811818950224,0.850575073596541,0.726130767804973,214194.544744517,54082.3082164692,2738.62699468012,135.959701675342
0.495248647015613,0.56674215877627,0.74018131144484,205912.654092906,53246.1577097466,2219.24482577688,186.119240761686
0.507410846889481,0.904067936576753,0.283154050122022,256553.938762091,72279.0179722607,2541.83991151737,149.601308342984
0.495320610661924,0.936053211586727,0.675876666053537,218906.035392714,71160.1403399389,1829.19908890388,153.855851399642
0.410938392218289,0.90481128375685,0.737132365193561,241828.430933821,48520.2137284457,1829.19908890388,194.063601164778
0.479128672827267,0.863207045798651,0.755438481529288,264373.147490991,47263.3863888526,2169.98862131537,130.625968203119
0.479128672827267,0.863207045798651,0.755438481529288,306172.416439072,49283.5057233023,2169.98862131537,187.945957119645
0.479128672827267,0.9587302801334,0.789359658770412,228507.95606898,59864.2079806682,2179.25247501279,161.557130457623
0.479128672827267,0.726354608306239,0.553356721063199,186983.316110659,59864.2079806682,2786.42435003504,161.557130457623
0.58344778240948,0.72474347211858,0.690152708254687,186983.316110659,54283.5391944292,2859.78401547066,164.894634321098
0.459365304886001,0.546950126070723,0.578957899457971,168380.774546332,51739.7286274653,2596.6456379416,173.687464532127
0.563780759869438,0.682693868655839,0.769327362617822,292078.454099386,64202.361111564,2526.72256715473,164.482391179423
0.507058691427239,0.952557460028968,0.722956529452755,219870.045671248,73330.3063384887,2020.40258282389,157.094171392651
0.457717219828887,0.774957733624708,0.733607795572622,288074.275881095,65544.9566746689,2259.04196169901,175.264644418831
0.451645090555248,0.882548853378836,0.466556723122945,289119.636668161,69787.538758412,2506.59907992414,180.750539370412
0.559868488233088,0.724028842959584,0.722522257134591,156851.005437086,48790.3644623275,2040.39501808141,145.075455497881
0.419402402624234,0.724028842959584,0.741267343407064,176284.974752541,55624.8244509698,2312.97544184768,140.890766711289
0.454477073864679,0.775222767253719,0.741267343407064,258182.158779441,65221.5090193236,2548.06939234025,171.417720911135
0.331219271266094,0.551888732133696,0.952049557547882,258182.158779441,76122.0246326797,2542.51338522082,173.799644224884
0.515000110111946,0.309997958467687,0.844554467988072,311463.546139358,57672.5131264758,2255.87223438531,146.835956463817
0.515000110111946,0.812099033826584,0.610145238196855,263412.963587724,48551.8463825904,2392.58912067449,151.804022258307
0.520061890225427,0.792858458152069,0.739423342490829,263412.963587724,72738.3282842164,1915.44492164653,169.920661546892
0.45265462757081,0.93395396425692,0.861239131071453,306137.081353498,65880.2069228108,1890.50794922728,202.099651040296
0.45265462757081,0.93395396425692,0.861239131071453,259906.950106103,58010.4805632238,2030.32329950429,118.551991762454
0.437862600707827,0.929824626858306,0.982809524445503,231338.85465638,73845.7473818424,2264.74348365874,149.436678515586
0.437862600707827,0.659129217912825,0.926034074269675,225902.443362133,70674.9481813898,2816.74724559126,149.436678515586
0.492948096096589,0.856188812114875,0.926034074269675,236829.012418737,62675.6844786486,2260.90677196857,164.526621590693
0.407637685495079,0.970557795061434,0.759330507692239,258135.217868376,59815.6584615423,2260.90677196857,129.865434860883
0.502068607267628,0.445178200292719,0.956878362498389,303638.283814541,65350.5733406255,2954.5882458872,165.500108821997
0.509318313585876,0.874169754565039,0.956878362498389,288541.451977345,41477.269592274,1950.45092399442,177.097312932644
0.535670008690521,0.535389928606322,0.956878362498389,288541.451977345,43306.2132996921,2164.0215781595,177.097312932644
0.481543422748852,0.943089369530645,0.538538399314206,214288.283007432,56916.9521770334,1999.99935616534,132.330842155544
0.411434093742712,0.844737298651323,0.721776641693735,284157.453144908,56916.9521770334,1999.99935616534,129.630913461635
0.425634183391255,0.844737298651323,0.924119429621832,284157.453144908,52758.2847770503,2457.09540894054,191.538762805473
0.43323986840846,0.610695988501622,0.899344262844699,338151.550995007,78589.0695061468,2228.14439178113,170.695570771731
0.389827462955679,0.808335009063382,0.675195147479387,338151.550995007,65423.7488905789,2538.08216097734,176.722651051241
0.380716158694377,0.928274509685867,0.812902967063735,258677.773915834,65423.7488905789,2538.08216097734,176.722651051241
0.380716158694377,0.980566372971469,0.833958780863219,224195.078881801,65368.178227949,1765.33819023525,196.451820951959
0.430208391445276,0.51035407530076,0.797682862882778,232859.449531067,56127.3005557367,2709.90992540589,165.80964660197
0.550337652824479,0.521810688463438,0.874415979417824,219248.359732458,65319.7093550061,2344.57680428789,194.018635913579
0.510036582105988,0.521810688463438,0.740065869990483,219248.359732458,49375.1966307701,2344.57680428789,182.282470038816
0.516872993498519,0.597635279434838,0.823283586451928,219248.359732458,62722.1731741995,2168.33807573525,125.833196716341
0.516872993498519,0.798480133855168,0.436882735350145,265685.003232721,47891.9186889089,2828.06142403131,155.538611329765
0.419661602763503,0.798480133855168,0.527196711356625,171364.139577791,64270.6208058734,2320.94077018134,152.183519863564
0.516656504807156,0.540299546959884,0.95084605857691,232006.043207406,67600.8236142639,2320.94077018134,158.246340310712
0.439974053485781,0.687040453985154,0.871654229891589,269118.347157595,65356.946439211,1899.28114645596,175.272831242572
0.524430148940267,0.9794631990909,0.513122632959769,261820.560213341,59466.6988517504,2638.41038399342,175.272831242572
0.485446808190902,0.9794631990909,0.681141109841247,271356.847641802,59466.6988517504,2652.81100818458,152.953070980333
0.440823587235661,0.605989534707825,0.949172937139531,257707.298160193,66441.6167043035,2636.69025903164,178.644079936991
0.462040746873017,0.657417827744998,0.834251965220396,257707.298160193,65609.4140602064,2636.69025903164,174.208227511429
0.417078137773286,0.537597647633036,0.834251965220396,293845.446656147,43783.0808347485,2002.87786651555,189.121843631003
0.529909835103702,0.543513060359417,0.652884858934542,293845.446656147,43082.5333829617,2210.50693170038,179.704841954379
0.518196551267939,0.75989721426621,0.491227167259998,226691.958314899,42641.5952212653,2210.50693170038,179.704841954379
0.387901053980939,0.971718496849939,0.717333619358048,198838.756026289,39678.0946803877,2068.02959790557,155.649645186975
0.400548760888476,0.956073732776344,0.405849481822228,280053.448609211,48221.7243760116,1969.44296761152,155.649645186975
0.412245018923753,0.922658396700383,0.961261842778247,184894.086406168,58354.5018192838,1969.44296761152,172.996778728664
0.51006325107912,0.6995032730259,0.961261842778247,169405.869734429,61546.4974806663,2597.33538005062,168.592626063559
0.471340632003404,0.789751157986773,0.928532783435168,222905.775195411,65785.4204391406,2108.74044947418,164.980951500492
0.474857574418194,0.664849961013457,0.513679558522541,216146.297869557,62409.6474798688,2108.74044947418,164.980951500492
0.470147346970648,0.664849961013457,0.87782630056704,180632.172145365,55081.9816817834,2232.62327391174,164.980951500492
0.470147346970648,0.901812493112601,0.317232901126626,262211.528517301,70394.5855700221,2926.62617737199,203.812788247529
0.470147346970648,0.340569602832143,0.923852131073229,203579.786105342,70394.5855700221,2671.51596708687,181.887286628822
0.501667416908582,0.760008374371904,0.534853119191743,235064.916482521,54239.4430243293,2671.51596708687,165.985234649786
0.538058939676339,0.757618285423013,0.534853119191743,184432.25842774,59164.9349499204,2617.33731623306,135.237933348045
0.443555012602754,0.836227541266447,0.901667657332232,175666.847328746,56252.5962651574,2460.41761659725,205.224309187094
0.468644478220095,0.704753945083877,0.901667657332232,216391.056029996,56839.4563163191,2229.49272419557,137.8469874956
0.455024887571046,0.993471521177942,0.970759178466441,158875.331538138,46952.1717730697,1993.30213039099,187.252502489632
0.496988430992603,0.602263223080135,0.645979577028215,284285.477144633,59225.9919931452,2390.44846704632,187.252502489632
