Timestamp,Main Cooling,Chiller-O,Main Electricity,Control-Smoke,Pump-Sewage,Control-Server,Lift 9,Control-LG,MCCP1,Pump-Rain,Lift 10,Control-Cooler,Lift 8,MCCP3,Chiller,GF-a,1F-a,2F-a,3F-a,4F-a,5F-a,6F-a,PV,LG-a,GF-c,1F-c,2F-c,2F-b,3F-b,3F-c,4F-b,5F-b,6F-b,Main Heating,T_out
2023-10-26 00:00:00,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,3.704,2.0,3.297,2.398,3.594,2.5,0.006,2.398,0.202,3.203,1.5,2.0,0.401,0.898,1.906,1.399,1.301,20.0,7.73
2023-10-26 01:00:00,0.0,0.0,39.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.282,3.891,2.0,3.5,2.399,3.203,1.898,0.006,1.898,0.299,3.203,2.101,2.0,0.398,1.102,1.797,1.602,1.098,20.0,7.53
2023-10-26 02:00:00,0.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094,3.797,2.0,2.891,2.203,3.5,2.203,0.006,1.906,0.202,3.297,1.398,1.898,0.0,0.695,2.102,1.399,1.204,0.0,7.36
2023-10-26 03:00:00,0.0,0.0,39.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219,3.813,2.0,3.0,2.602,3.5,2.094,0.006,1.898,0.2,3.203,1.305,1.8,0.201,0.804,1.796,1.297,1.098,30.0,7.2
2023-10-26 04:00:00,0.0,0.0,47.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.094,3.891,2.0,3.312,2.297,3.094,2.204,0.006,1.898,0.301,3.188,1.398,2.098,0.1,0.796,1.805,1.407,1.101,20.0,7.17
2023-10-26 05:00:00,20.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.313,3.906,1.906,2.891,2.297,2.406,2.101,0.006,2.398,0.2,3.203,1.196,1.801,0.1,0.602,1.695,1.398,1.0,60.0,7.23
2023-10-26 06:00:00,0.0,0.0,80.5,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,9.187,4.703,2.0,3.5,2.5,4.297,2.0,0.006,1.804,0.202,4.297,1.5,1.902,0.5,1.0,1.703,1.398,1.098,110.0,7.35
2023-10-26 07:00:00,0.0,0.0,93.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,10.0,0.0,9.501,4.297,2.0,3.109,3.906,4.5,2.195,0.006,2.398,0.299,4.406,2.305,2.0,0.801,1.203,2.297,2.102,1.0,210.0,7.54
2023-10-26 08:00:00,20.0,0.0,95.5,0.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,1.0,10.0,1.0,7.313,4.203,2.5,3.797,4.093,4.594,2.204,0.005,4.0,0.4,5.297,3.797,2.199,0.901,1.297,2.398,3.399,0.5,140.0,8.15
2023-10-26 09:00:00,0.0,0.0,109.0,0.0,0.0,1.0,1.0,5.5,7.0,0.0,1.0,0.0,0.0,10.0,0.0,6.376,5.594,3.5,5.594,5.102,5.906,2.203,0.274,5.0,0.6,5.906,4.398,3.3,1.099,1.797,2.602,4.5,1.301,140.0,9.09
2023-10-26 10:00:00,10.0,0.0,109.0,0.0,0.0,1.0,1.0,4.5,6.0,0.0,1.0,0.0,0.0,10.0,0.0,9.407,5.906,3.297,7.0,6.399,6.594,2.195,1.478,5.797,0.6,5.703,4.601,4.098,1.9,2.0,2.5,5.0,1.402,100.0,9.8
2023-10-26 11:00:00,10.0,0.0,116.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,0.0,10.0,1.0,9.907,5.797,3.203,6.906,6.602,6.704,2.305,1.166,5.899,0.602,6.188,4.5,4.199,2.1,2.5,2.0,5.5,1.297,90.0,10.19
2023-10-26 12:00:00,10.0,0.0,110.66666,0.0,0.0,1.0,2.0,5.0,6.0,0.0,2.0,0.0,1.0,9.0,0.0,10.501,6.297,3.203,6.594,6.898,6.609,2.297,1.033,4.406,1.699,6.703,5.203,3.8,2.2,2.906,2.398,6.101,1.203,80.0,10.3
2023-10-26 13:00:00,10.0,0.0,111.33333,0.0,0.0,0.0,1.0,4.0,7.0,0.0,2.0,0.0,0.0,10.0,0.0,10.5,7.297,3.688,7.109,7.406,6.688,2.297,0.758,4.593,1.4,6.703,4.898,3.801,1.599,3.196,2.804,5.796,1.297,70.0,10.08
2023-10-26 14:00:00,10.0,0.0,109.0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,10.0,0.0,10.407,6.906,3.61,7.0,6.399,6.704,2.305,1.117,3.703,1.1,7.407,5.101,4.0,2.201,3.398,2.297,7.305,1.301,70.0,9.82
2023-10-26 15:00:00,10.0,0.0,105.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,10.0,1.0,10.407,7.0,3.704,6.688,6.296,6.797,2.297,0.46,3.101,1.199,6.797,4.601,4.102,2.2,3.5,2.898,8.5,1.301,70.0,9.75
2023-10-26 16:00:00,20.0,0.0,98.33333,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,10.0,0.0,9.876,6.5,4.0,7.0,6.602,6.109,2.102,0.218,2.898,0.9,6.891,4.797,3.797,2.202,3.805,3.203,7.797,1.301,60.0,9.77
2023-10-26 17:00:00,10.0,0.0,94.66666,0.0,0.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,10.313,6.594,3.391,5.812,6.101,6.5,2.602,0.291,3.796,0.5,6.703,4.5,3.301,2.0,3.601,2.703,7.0,1.2,70.0,9.8
2023-10-26 18:00:00,10.0,0.0,80.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,9.0,6.109,3.0,5.188,5.5,6.391,2.0,0.006,3.805,0.5,6.297,4.297,2.801,1.6,2.5,2.695,5.602,1.2,70.0,9.82
2023-10-26 19:00:00,0.0,0.0,57.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.5,5.688,2.61,4.813,5.695,5.5,2.297,0.004,3.5,0.5,5.703,3.406,2.301,1.401,2.094,2.5,5.398,1.301,20.0,9.8
2023-10-26 20:00:00,0.0,0.0,52.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.907,4.203,2.391,5.094,5.406,5.609,2.203,0.005,3.296,0.4,4.61,1.898,2.2,1.199,1.703,2.398,3.0,1.2,20.0,9.84
2023-10-26 21:00:00,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.906,4.203,2.406,4.594,5.195,5.203,2.297,0.006,3.398,0.5,3.5,2.601,2.301,1.301,1.297,2.601,1.602,1.0,10.0,9.79
2023-10-26 22:00:00,0.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282,4.203,2.203,3.813,5.398,4.797,2.203,0.005,2.906,0.301,3.5,2.5,2.0,1.0,0.906,2.398,1.5,1.0,20.0,9.67
2023-10-26 23:00:00,0.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.094,4.094,2.0,4.501,4.101,4.797,2.195,0.006,2.398,0.2,3.188,1.5,1.898,1.299,1.5,2.0,0.796,1.199,20.0,9.54
2023-10-27 00:00:00,0.0,0.0,41.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.625,3.703,1.891,4.0,2.899,4.297,2.305,0.006,2.5,0.401,3.312,1.398,1.699,1.201,0.898,1.703,0.805,1.102,10.0,9.41
2023-10-27 01:00:00,0.0,0.0,38.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.188,3.703,2.0,4.0,2.406,3.5,2.398,0.006,1.898,0.2,3.297,1.398,1.902,0.699,0.796,1.703,0.695,1.2,20.0,9.33
2023-10-27 02:00:00,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.907,3.5,1.906,3.688,2.399,4.109,1.899,0.006,1.898,0.202,3.297,1.297,1.8,0.199,0.703,1.695,1.0,1.2,20.0,9.35
2023-10-27 03:00:00,0.0,0.0,39.5,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188,3.703,1.891,2.407,2.5,3.391,2.101,0.006,1.703,0.2,3.203,1.406,1.898,0.102,0.5,1.805,0.804,1.204,0.0,9.39
2023-10-27 04:00:00,0.0,0.0,46.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.219,3.797,2.0,2.406,2.399,3.203,2.203,0.006,1.898,0.2,3.297,1.196,1.898,0.1,0.602,1.695,0.695,1.199,30.0,9.44
2023-10-27 05:00:00,20.0,0.0,61.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.282,3.891,2.0,2.501,2.297,3.406,2.5,0.005,2.101,0.301,3.203,1.398,1.703,0.1,0.695,1.703,0.703,1.199,50.0,9.51
2023-10-27 06:00:00,0.0,0.0,68.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,9.219,4.312,2.0,3.594,3.305,3.797,1.899,0.006,1.898,0.2,4.094,1.406,1.796,0.401,0.805,1.898,0.695,1.301,90.0,9.58
2023-10-27 07:00:00,10.0,0.0,90.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,10.0,0.0,6.282,4.094,2.0,3.406,3.796,4.094,2.102,0.006,3.5,0.202,4.0,2.399,2.102,0.798,1.5,2.203,1.407,1.097,150.0,9.63
2023-10-27 08:00:00,0.0,0.0,98.5,0.0,0.0,1.0,1.0,4.5,6.0,0.0,1.0,0.0,0.0,10.0,1.0,6.407,4.0,2.406,3.594,4.5,4.609,2.398,0.027,4.0,0.5,4.906,3.297,1.5,0.801,1.399,2.0,2.296,0.703,130.0,9.77
2023-10-27 09:00:00,0.0,0.0,99.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,10.0,0.0,9.313,5.406,3.094,4.094,4.805,5.094,2.297,0.254,4.797,0.5,5.594,3.5,3.801,1.1,1.602,2.5,2.898,1.297,90.0,10.12
2023-10-27 10:00:00,0.0,0.0,101.5,0.0,0.0,0.0,1.0,4.5,6.0,0.0,1.0,0.0,0.0,10.0,0.0,9.282,6.001,3.109,4.813,5.093,6.297,2.398,0.62,5.0,0.5,5.609,4.102,3.699,1.401,1.797,2.398,3.203,1.204,100.0,10.55
2023-10-27 11:00:00,0.0,0.0,101.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,9.0,1.0,9.5,6.094,3.203,6.001,5.804,6.297,2.203,0.625,4.407,0.5,6.0,3.898,3.601,1.8,2.797,2.5,4.602,1.297,70.0,10.95
2023-10-27 12:00:00,0.0,0.0,107.5,0.0,0.0,1.0,2.0,6.0,6.0,0.0,2.0,0.0,1.0,10.0,0.0,10.313,6.297,3.188,6.188,6.102,6.406,2.102,1.103,3.899,0.5,5.688,4.102,3.598,1.898,2.5,2.195,4.898,1.402,70.0,11.2
2023-10-27 13:00:00,10.0,0.0,106.5,0.0,0.0,0.0,1.0,3.5,7.0,0.0,1.0,0.0,0.0,10.0,0.0,12.188,6.406,3.203,6.109,5.898,6.906,2.399,1.91,4.695,0.799,6.0,3.898,3.403,1.5,2.805,3.101,4.297,1.301,70.0,11.26
2023-10-27 14:00:00,20.0,0.0,107.0,0.0,0.0,1.0,1.0,1.5,6.0,0.0,2.0,0.0,0.0,10.0,1.0,11.906,6.703,3.203,6.391,6.399,7.0,2.203,1.867,4.203,1.8,6.703,3.899,3.699,1.9,2.695,2.602,5.203,1.098,50.0,11.1
2023-10-27 15:00:00,0.0,0.0,102.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,10.0,0.0,11.094,7.297,3.797,6.0,6.203,6.891,2.399,1.51,3.601,1.9,6.609,4.305,3.699,2.099,2.906,2.398,5.398,1.301,50.0,10.71
2023-10-27 16:00:00,20.0,0.0,97.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,0.0,11.313,8.0,3.109,6.406,6.5,6.609,2.297,0.721,3.899,1.599,6.797,4.5,3.5,2.0,3.094,2.204,7.703,1.2,70.0,10.13
2023-10-27 17:00:00,0.0,0.0,87.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,11.282,7.5,3.0,6.203,5.898,6.297,2.204,0.197,4.898,0.5,6.391,4.5,3.0,1.701,2.703,2.602,5.094,1.2,70.0,9.77
2023-10-27 18:00:00,0.0,0.0,72.5,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,7.0,1.0,11.313,6.797,2.297,5.704,4.797,5.5,2.296,0.004,4.703,0.5,6.204,3.898,2.699,1.5,2.101,3.0,3.703,1.204,60.0,9.69
2023-10-27 19:00:00,0.0,0.0,55.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.094,6.0,2.203,5.5,4.703,5.203,1.898,0.005,3.601,0.401,5.5,3.102,2.101,1.299,1.5,2.5,2.297,1.2,30.0,9.61
2023-10-27 20:00:00,0.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.906,6.094,2.0,5.188,4.797,5.094,1.906,0.005,3.594,0.5,5.406,2.102,1.898,1.0,1.297,2.398,1.805,1.199,20.0,9.57
2023-10-27 21:00:00,0.0,0.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.688,4.906,2.0,4.109,3.304,5.094,2.094,0.006,3.5,0.5,4.5,1.5,1.902,0.602,1.305,2.196,1.5,1.102,10.0,9.47
2023-10-27 22:00:00,0.0,0.0,41.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.313,4.094,2.0,4.094,2.797,4.906,1.703,0.005,2.906,0.299,3.5,2.195,1.699,0.599,1.297,1.907,0.797,0.898,20.0,9.43
2023-10-27 23:00:00,0.0,0.0,39.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.313,4.312,2.0,3.703,2.703,4.703,2.0,0.006,3.0,0.301,3.594,1.703,1.8,0.401,1.0,2.0,1.102,1.0,20.0,9.33
2023-10-28 00:00:00,0.0,0.0,38.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.094,4.391,1.891,3.703,2.195,4.391,1.796,0.006,2.094,0.2,3.203,1.601,1.898,0.5,1.0,1.797,0.602,1.398,20.0,9.21
2023-10-28 01:00:00,0.0,0.0,38.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.297,1.906,3.891,2.398,3.813,1.906,0.006,2.602,0.202,3.203,1.398,1.8,0.399,0.898,1.703,0.695,1.301,20.0,9.14
2023-10-28 02:00:00,0.0,0.0,36.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.094,4.203,2.0,3.109,2.204,3.188,2.0,0.006,2.0,0.2,3.203,1.398,1.898,0.202,0.898,1.898,0.602,1.2,10.0,9.17
2023-10-28 03:00:00,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188,4.203,2.0,2.891,2.297,3.406,2.094,0.006,2.0,0.301,3.188,1.297,1.8,0.1,0.703,1.796,0.601,1.203,20.0,9.19
2023-10-28 04:00:00,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.125,4.297,2.0,2.812,2.406,3.297,1.805,0.006,2.0,0.2,3.203,1.406,1.801,0.1,0.796,1.898,0.602,1.2,20.0,9.22
2023-10-28 05:00:00,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188,4.203,2.0,2.891,2.297,3.609,1.796,0.005,2.602,0.202,3.203,1.297,1.898,0.1,0.804,1.804,1.297,1.2,0.0,9.22
2023-10-28 06:00:00,10.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.094,4.203,1.891,3.406,2.5,3.688,2.102,0.006,2.0,0.299,3.203,1.297,1.8,0.602,0.899,1.796,1.0,1.2,20.0,9.21
2023-10-28 07:00:00,10.0,0.0,50.66666,0.0,1.0,0.5,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.094,4.094,2.0,2.703,2.898,3.703,1.796,0.006,2.0,0.301,3.203,1.305,1.8,0.199,0.898,2.203,1.101,1.0,60.0,9.19
2023-10-28 08:00:00,0.0,0.0,51.83333,0.0,0.0,0.5,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219,3.797,1.812,2.594,2.305,3.297,1.906,0.006,2.399,0.5,3.391,1.398,1.699,0.1,0.804,1.796,0.601,0.699,30.0,9.38
2023-10-28 09:00:00,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094,3.203,2.0,3.406,2.195,3.5,1.796,0.406,2.602,0.4,2.797,0.602,2.0,0.201,0.695,1.305,1.0,0.8,30.0,9.73
2023-10-28 10:00:00,0.0,0.0,56.5,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,6.313,3.297,1.797,4.391,2.305,4.109,2.203,1.269,2.898,0.5,3.109,0.695,1.699,0.2,1.0,1.797,0.898,0.699,20.0,10.11
2023-10-28 11:00:00,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094,3.312,1.891,4.906,3.0,4.391,1.696,1.497,3.398,0.398,2.891,1.203,1.902,0.699,1.5,2.297,0.703,0.801,20.0,10.46
2023-10-28 12:00:00,0.0,0.0,61.2,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.094,3.688,1.906,3.594,3.695,4.501,1.805,2.711,2.907,0.5,2.906,0.602,1.796,0.4,1.305,4.0,0.593,0.8,20.0,10.58
2023-10-28 13:00:00,0.0,0.0,61.2,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.501,1.906,5.906,4.398,4.609,1.898,2.612,3.196,0.5,3.406,1.898,1.902,0.301,1.0,3.602,0.703,0.898,20.0,10.69
2023-10-28 14:00:00,0.0,0.0,60.6,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,9.407,3.406,2.0,4.797,4.203,4.703,1.898,2.626,3.0,0.4,3.688,1.297,1.898,0.5,1.399,3.703,0.703,0.902,30.0,10.65
2023-10-28 15:00:00,0.0,0.0,61.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,10.094,3.906,2.094,5.094,4.601,4.297,2.0,2.256,3.102,0.5,3.907,1.5,1.8,1.099,1.398,3.602,0.796,0.8,20.0,10.35
2023-10-28 16:00:00,0.0,0.0,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.907,4.297,2.203,5.203,4.102,4.297,1.898,1.255,2.703,0.5,3.703,2.203,1.898,1.1,1.101,2.297,1.0,0.796,0.0,9.82
2023-10-28 17:00:00,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,2.203,5.203,4.195,4.297,2.0,0.18,3.593,0.4,3.891,1.898,1.8,1.1,1.797,2.203,1.297,0.903,0.0,9.54
2023-10-28 18:00:00,0.0,0.0,50.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.594,4.203,2.094,4.797,4.203,4.109,2.102,0.002,3.703,0.5,3.812,2.305,2.0,0.9,1.703,2.593,1.0,0.898,0.0,9.45
2023-10-28 19:00:00,0.0,0.0,49.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.313,4.391,2.203,4.703,3.601,4.297,2.0,0.004,3.102,0.4,3.297,1.695,1.8,0.5,1.602,2.5,0.906,0.902,0.0,9.45
2023-10-28 20:00:00,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.5,4.5,2.0,4.907,3.898,4.297,1.899,0.004,4.0,0.5,3.297,1.804,1.8,0.6,1.594,2.5,0.593,1.0,0.0,9.46
2023-10-28 21:00:00,0.0,0.0,43.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,4.406,2.094,4.594,3.0,4.094,1.898,0.006,3.601,0.5,3.094,1.593,1.898,0.301,1.305,2.5,0.907,0.898,10.0,9.44
2023-10-28 22:00:00,10.0,0.0,38.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.906,4.703,2.109,4.5,3.398,3.906,2.0,0.006,2.399,0.299,3.5,1.703,1.8,0.401,1.196,2.601,0.898,0.898,40.0,9.67
2023-10-28 23:00:00,0.0,0.0,39.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.501,4.501,2.0,4.0,2.5,3.703,1.906,0.006,2.602,0.202,3.312,1.602,1.8,0.2,0.805,1.805,0.796,1.101,20.0,9.87
2023-10-29 00:00:00,0.0,0.0,36.66667,0.0,0.0,0.33333,0.0,1.66667,0.0,0.0,0.0,0.0,0.0,0.33333,1.0,7.094,4.0,2.0,2.594,2.898,3.391,1.898,0.005,2.093,0.299,3.297,1.5,1.8,0.201,1.0,2.195,0.601,1.398,6.66667,9.85
2023-10-29 01:00:00,0.0,0.0,37.33334,0.0,0.0,0.66666,0.0,1.33334,0.0,0.0,0.0,0.0,0.0,0.66666,0.0,6.813,3.891,1.891,2.703,2.601,3.312,2.0,0.006,2.406,0.202,3.297,1.297,1.898,0.1,0.898,2.0,0.602,1.402,13.33334,9.8
2023-10-29 02:00:00,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.359,5.797,2.906,3.805,3.352,4.992,3.199,0.009,3.0,0.399,4.805,2.0,2.701,0.249,1.051,2.653,0.898,1.901,0.0,9.69
2023-10-29 03:00:00,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.328,5.812,2.891,3.805,3.351,4.898,2.598,0.009,3.5,0.3,4.898,2.0,2.697,0.152,1.152,2.746,0.899,1.799,0.0,9.67
2023-10-29 04:00:00,0.0,0.0,37.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.719,3.891,2.0,2.391,2.399,3.109,1.898,0.006,2.195,0.202,3.094,1.305,1.902,0.0,0.695,1.906,0.602,1.398,0.0,9.7
2023-10-29 05:00:00,0.0,0.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.906,1.906,2.5,2.102,3.297,1.804,0.006,2.0,0.299,3.297,1.398,1.8,0.199,0.804,1.796,0.602,1.203,40.0,9.72
2023-10-29 06:00:00,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.906,3.797,2.0,2.406,2.297,3.391,1.796,0.006,2.102,0.301,3.203,1.398,1.796,0.1,0.593,1.796,0.602,1.398,20.0,9.61
2023-10-29 07:00:00,20.0,0.0,51.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,3.797,1.906,2.703,2.204,3.312,2.0,0.006,1.898,0.5,3.11,1.297,1.801,0.1,0.804,1.906,0.5,0.899,40.0,9.58
2023-10-29 08:00:00,0.0,0.0,51.0,0.0,0.0,1.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906,3.406,1.891,2.594,2.297,3.297,1.5,0.049,2.102,0.4,3.297,1.305,1.8,0.102,0.796,1.593,0.695,1.0,30.0,9.71
2023-10-29 09:00:00,0.0,0.0,53.0,0.0,0.0,0.0,0.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.391,1.906,2.703,2.398,3.297,2.0,0.045,3.703,0.5,3.203,1.0,1.898,0.1,1.101,1.804,0.601,1.101,40.0,9.9
2023-10-29 10:00:00,0.0,0.0,53.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.907,3.203,1.891,2.594,2.602,3.594,2.101,0.115,3.5,0.5,3.0,1.602,1.602,0.1,1.899,2.0,0.899,1.0,30.0,10.18
2023-10-29 11:00:00,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.094,3.61,1.812,2.797,2.297,3.609,2.0,0.181,3.094,0.398,3.0,0.594,2.3,0.1,1.602,2.195,0.601,1.102,30.0,10.37
2023-10-29 12:00:00,0.0,0.0,56.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.594,2.0,3.109,3.0,3.594,1.796,0.678,4.0,0.5,2.891,1.0,1.898,0.4,1.5,2.0,1.602,1.0,30.0,10.42
2023-10-29 13:00:00,0.0,0.0,58.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,7.094,3.5,2.0,3.5,2.406,3.609,2.0,1.269,4.204,0.4,3.109,1.406,1.902,0.801,1.399,2.0,1.695,1.0,30.0,10.17
2023-10-29 14:00:00,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219,3.703,2.0,3.094,2.398,3.688,1.805,0.649,3.102,0.5,4.391,1.0,1.796,0.699,1.703,1.5,1.907,0.898,30.0,9.67
2023-10-29 15:00:00,0.0,0.0,63.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,3.297,3.297,3.609,1.898,0.19,2.398,0.5,4.797,1.195,1.8,1.0,1.695,2.305,1.5,1.2,40.0,9.16
2023-10-29 16:00:00,0.0,0.0,60.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,10.094,4.297,2.0,3.109,3.101,3.5,2.102,0.016,3.102,0.4,5.109,1.703,1.8,1.0,1.703,2.5,0.594,1.199,30.0,8.65
2023-10-29 17:00:00,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.406,4.407,1.891,2.797,3.102,3.594,1.899,0.003,3.296,0.5,5.094,1.796,1.898,1.0,1.703,2.602,0.805,1.301,10.0,8.23
