Y,M,W,D
0.7148841750495709,0.7103613289759257,0.6928326921747944,0.6541567805394946
0.6681818681192111,0.664459118255942,0.6535136255787704,0.6255465204671626
0.60499465750439,0.610183553957973,0.5945202828776116,0.5640966575291977
0.550716638639976,0.5579912124055914,0.539102070903688,0.510524982147382
0.4925053735051201,0.5006485032345037,0.49195273087466307,0.4735481790329639
0.4370859920296699,0.4513730741457034,0.4611052498214738,0.4340558844532492
0.39646541199235213,0.40831005565609996,0.42240722397549,0.3694823892561793
0.36640341069172466,0.37152394754685497,0.3954684296606851,0.3712883831287001
0.3371720356152873,0.328394185805441,0.3376056759807422,0.3620188431503536
0.32914150571887085,0.32036488447628475,0.31808067079772406,0.3347170072101541
0.32260192994753356,0.317680772154523,0.31457464697887627,0.336366358756997
0.3206263937931027,0.31355739328741555,0.316104213217848,0.3325700859229228
0.31728890307591556,0.3067941305199143,0.2940314666789523,0.2894658035981663
0.3167492987842669,0.31079956693004074,0.30666420953214624,0.3158554283476538
0.3242633039025658,0.31598074220819605,0.3096588422289281,0.3262491073690999
0.3194737344386051,0.31104558752389944,0.30038930225058164,0.3106954458547373
0.31853651312866715,0.30699039413973417,0.2856557093824146,0.2845546059754439
0.32397546814445755,0.3109783234664025,0.30362350556310613,0.2855497454562207
0.35513421548850355,0.33851512289511876,0.31884084678998403,0.3096450208472506
0.3840044052911759,0.3570422243210246,0.34641911036373274,0.3374259980189353
0.4006777303536189,0.37388588145861645,0.36189445071525644,0.3612632742853194
0.4142415516804497,0.3952288590449425,0.3818018474580175,0.3897445347953283
0.4248515462944985,0.3974596300476837,0.396599940107346,0.4051784110018197
0.4369276604240092,0.409041947893391,0.41284927783280734,0.4175807974937228
0.43948422113771907,0.40988597360116097,0.40997903757112253,0.4135357397894543
0.4341119597731977,0.40549261707862055,0.4068600124392434,0.4139595954942295
0.41992955483084704,0.3919964985833083,0.38882771647739045,0.4025247057197484
0.39587455889499146,0.3618649651010112,0.36452051323397294,0.3733063048536085
0.38107023565455755,0.357787657506162,0.35688650342079187,0.3675381815668839
0.3659477134937272,0.34667250236115266,0.3391905277464238,0.3327820137753104
0.3496223362303388,0.33273594250305216,0.3246965054939992,0.3186565617009514
0.33552917792396264,0.324628320011057,0.31027159014996186,0.3163345695791388
0.3371720356152873,0.328394185805441,0.3376056759807422,0.3131925088111308
0.32914150571887085,0.32036488447628475,0.31808067079772406,0.301444334385294
0.32260192994753356,0.317680772154523,0.31457464697887627,0.2927829352007556
0.3206263937931027,0.31355739328741555,0.316104213217848,0.2996383405127732
0.31728890307591556,0.3067941305199143,0.2940314666789523,0.2985971297597383
0.3167492987842669,0.31079956693004074,0.30666420953214624,0.2974729907166387
0.3242633039025658,0.31598074220819605,0.3096588422289281,0.2930685770887563
0.3194737344386051,0.31104558752389944,0.30038930225058164,0.290083158646426
0.31853651312866715,0.30699039413973417,0.2856557093824146,0.2867568127893852
0.32397546814445755,0.3109783234664025,0.30362350556310613,0.3216972656699915
0.35513421548850355,0.33851512289511876,0.31884084678998403,0.3280366727327174
0.3840044052911759,0.3570422243210246,0.34641911036373274,0.3554122227085301
0.4006777303536189,0.37388588145861645,0.36189445071525644,0.3625256271451935
0.4142415516804497,0.3952288590449425,0.3818018474580175,0.3738591601207067
0.4248515462944985,0.3974596300476837,0.396599940107346,0.3880214692128723
0.4369276604240092,0.409041947893391,0.41284927783280734,0.4081177581718919
0.43948422113771907,0.40988597360116097,0.40997903757112253,0.4064223353527907
0.4341119597731977,0.40549261707862055,0.4068600124392434,0.3997604293842574
0.41992955483084704,0.3919964985833083,0.38882771647739045,0.3751307272350325
0.39587455889499146,0.3618649651010112,0.36452051323397294,0.3557347216143374
0.38107023565455755,0.357787657506162,0.35688650342079187,0.3462348252746999
0.3659477134937272,0.34667250236115266,0.3391905277464238,0.3455990417175371
0.3496223362303388,0.33273594250305216,0.3246965054939992,0.330736449287047
0.33552917792396264,0.324628320011057,0.31027159014996186,0.304208610720785
0.34735740498243084,0.33953698371380525,0.3521761765451153,0.3106033033102209
0.3350616557660855,0.32754002441777424,0.33628895901960326,0.2930317200709497
0.32862982264332147,0.3195429729791988,0.3330639699615304,0.2929119347630785
0.3246305881352298,0.316610997212688,0.31935131648660475,0.2931791481421759
0.33446241027176726,0.3250696827992905,0.3226426481767294,0.2782428416760729
0.33843272619665693,0.33603418488401554,0.33859067978162216,0.3408537006749442
0.3896944943057679,0.3825200985925226,0.3870945152150377,0.3787795719978807
0.4216536042796668,0.40515030752574227,0.4076036027734905,0.4165119439773329
0.4606083534304492,0.442753219230149,0.44318536776393075,0.438626154661261
0.5591012203571233,0.5544585473727857,0.5368021929925595,0.5352836838589298
0.6502511415929674,0.6543604155628757,0.6376393080094906,0.663278892446615
0.6922826543431919,0.7042293427933012,0.6795088802377277,0.6886273064430674
0.7033335400634011,0.7149118886918062,0.7046988090576122,0.7276773168091036
0.7027948251329422,0.7159659994010734,0.7107120315127501,0.7443919743843725
0.7125218174053722,0.7290815691875331,0.7084213678560733,0.7401073460643616
0.7202114671396651,0.7276473704821358,0.7041846536592108,0.7288290986155582
0.7148841750495709,0.7226624588238003,0.7110419018221188,0.716076570454493
0.6681818681192111,0.6705259035728272,0.666527838566262,0.6530971412775564
0.60499465750439,0.6000363963050839,0.607724309506807,0.6073391536707285
0.550716638639976,0.5402220635322844,0.5454433208173043,0.554781046278593
0.4925053735051201,0.48623344313653216,0.49895372140701666,0.5214162309092165
0.4370859920296699,0.4409859252263251,0.44703139757204385,0.4577365183939554
0.39646541199235213,0.39313445900808547,0.40262237681693575,0.4332450300615051
0.36640341069172466,0.3598069613692382,0.3745963004768377,0.3925088111308193
0.34735740498243084,0.33953698371380525,0.3521761765451153,0.3586003547487963
0.3350616557660855,0.32754002441777424,0.33628895901960326,0.3370942848586764
0.32862982264332147,0.3195429729791988,0.3330639699615304,0.3169703531363018
0.3246305881352298,0.316610997212688,0.31935131648660475,0.3198728432885674
0.33446241027176726,0.3250696827992905,0.3226426481767294,0.3392964916726175
0.33843272619665693,0.33603418488401554,0.33859067978162216,0.339738775886296
0.3896944943057679,0.3825200985925226,0.3870945152150377,0.3908871023473312
0.4216536042796668,0.40515030752574227,0.4076036027734905,0.4071318329455667
0.4606083534304492,0.442753219230149,0.44318536776393075,0.4349680956439612
0.5591012203571233,0.5544585473727857,0.5368021929925595,0.5574347515606644
0.6502511415929674,0.6543604155628757,0.6376393080094906,0.6689364446799198
0.6922826543431919,0.7042293427933012,0.6795088802377277,0.7094423072493146
0.7033335400634011,0.7149118886918062,0.7046988090576122,0.7380894243394532
0.7027948251329422,0.7159659994010734,0.7107120315127501,0.7453963281196009
0.7125218174053722,0.7290815691875331,0.7084213678560733,0.7408721291838474
0.7202114671396651,0.7276473704821358,0.7041846536592108,0.7030752574232337
0.7148841750495709,0.7226624588238003,0.7110419018221188,0.7225726198428969
0.6681818681192111,0.6705259035728272,0.666527838566262,0.6926355071295294
0.60499465750439,0.6000363963050839,0.607724309506807,0.6393771163990694
0.550716638639976,0.5402220635322844,0.5454433208173043,0.5687314275183709
0.4925053735051201,0.48623344313653216,0.49895372140701666,0.5315334822971136
0.4370859920296699,0.4409859252263251,0.44703139757204385,0.4774918799382645
0.39646541199235213,0.39313445900808547,0.40262237681693575,0.4210361429130865
0.36640341069172466,0.3598069613692382,0.3745963004768377,0.3971159383566377
0.34735740498243084,0.33953698371380525,0.3521761765451153,0.389855105848748
0.3350616557660855,0.32754002441777424,0.33628895901960326,0.3740618737186427
0.32862982264332147,0.3195429729791988,0.3330639699615304,0.3530718020778143
0.3246305881352298,0.316610997212688,0.31935131648660475,0.3464375388726359
0.33446241027176726,0.3250696827992905,0.3226426481767294,0.3426965515652714
0.33843272619665693,0.33603418488401554,0.33859067978162216,0.348363318053028
0.3896944943057679,0.3825200985925226,0.3870945152150377,0.3832024141346664
0.4216536042796668,0.40515030752574227,0.4076036027734905,0.3999815714910967
0.4606083534304492,0.442753219230149,0.44318536776393075,0.4420630715717214
0.5591012203571233,0.5544585473727857,0.5368021929925595,0.5262721430052291
0.6502511415929674,0.6543604155628757,0.6376393080094906,0.6222109603556703
0.6922826543431919,0.7042293427933012,0.6795088802377277,0.6900370873741679
0.7033335400634011,0.7149118886918062,0.7046988090576122,0.6973808481721223
0.7027948251329422,0.7159659994010734,0.7107120315127501,0.7031858284766533
0.7125218174053722,0.7290815691875331,0.7084213678560733,0.6789984105411071
0.7202114671396651,0.7276473704821358,0.7041846536592108,0.7178364930547557
0.7148841750495709,0.7226624588238003,0.7110419018221188,0.7188500610444356
0.6681818681192111,0.6705259035728272,0.666527838566262,0.6706410817534726
0.60499465750439,0.6000363963050839,0.607724309506807,0.6155859114049435
0.550716638639976,0.5402220635322844,0.5454433208173043,0.5648706549031351
0.4925053735051201,0.48623344313653216,0.49895372140701666,0.5233235815807054
0.4370859920296699,0.4409859252263251,0.44703139757204385,0.4846144986293795
0.39646541199235213,0.39313445900808547,0.40262237681693575,0.4247034161848379
0.36640341069172466,0.3598069613692382,0.3745963004768377,0.400939853954067
0.34735740498243084,0.33953698371380525,0.3521761765451153,0.3805302803436917
0.3350616557660855,0.32754002441777424,0.33628895901960326,0.3684964640298541
0.32862982264332147,0.3195429729791988,0.3330639699615304,0.3714634539632811
0.3246305881352298,0.316610997212688,0.31935131648660475,0.3265071064937458
0.33446241027176726,0.3250696827992905,0.3226426481767294,0.3425675520029486
0.33843272619665693,0.33603418488401554,0.33859067978162216,0.340779986639331
0.3896944943057679,0.3825200985925226,0.3870945152150377,0.4046255557347216
0.4216536042796668,0.40515030752574227,0.4076036027734905,0.4357881642901569
0.4606083534304492,0.442753219230149,0.44318536776393075,0.4671719149524314
0.5591012203571233,0.5544585473727857,0.5368021929925595,0.5741125521181267
0.6502511415929674,0.6543604155628757,0.6376393080094906,0.6558522033585958
0.6922826543431919,0.7042293427933012,0.6795088802377277,0.6846928197922185
0.7033335400634011,0.7149118886918062,0.7046988090576122,0.7086959526387321
0.7027948251329422,0.7159659994010734,0.7107120315127501,0.6991039137545783
0.7125218174053722,0.7290815691875331,0.7084213678560733,0.6950588560503099
0.7202114671396651,0.7276473704821358,0.7041846536592108,0.711312800902997
0.7148841750495709,0.7226624588238003,0.7110419018221188,0.7204994125912787
0.6681818681192111,0.6705259035728272,0.666527838566262,0.6590495496533137
0.60499465750439,0.6000363963050839,0.607724309506807,0.5821934532722122
0.550716638639976,0.5402220635322844,0.5454433208173043,0.5244569348782566
0.4925053735051201,0.48623344313653216,0.49895372140701666,0.4817212227315657
0.4370859920296699,0.4409859252263251,0.44703139757204385,0.4082836147520214
0.39646541199235213,0.39313445900808547,0.40262237681693575,0.3711225265485706
0.36640341069172466,0.3598069613692382,0.3745963004768377,0.3485568173965124
0.34735740498243084,0.33953698371380525,0.3521761765451153,0.3212918384741194
0.3350616557660855,0.32754002441777424,0.33628895901960326,0.3087604524198935
0.32862982264332147,0.3195429729791988,0.3330639699615304,0.3309023058671765
0.3246305881352298,0.316610997212688,0.31935131648660475,0.3107599456358987
0.33446241027176726,0.3250696827992905,0.3226426481767294,0.3104098039667365
0.33843272619665693,0.33603418488401554,0.33859067978162216,0.3232176176545115
0.3896944943057679,0.3825200985925226,0.3870945152150377,0.3779779318605883
0.4216536042796668,0.40515030752574227,0.4076036027734905,0.3786045011632996
0.4606083534304492,0.442753219230149,0.44318536776393075,0.4330976019902789
0.5591012203571233,0.5544585473727857,0.5368021929925595,0.4909078344198475
0.6502511415929674,0.6543604155628757,0.6376393080094906,0.5779180392066526
0.6922826543431919,0.7042293427933012,0.6795088802377277,0.6247448803298702
0.7033335400634011,0.7149118886918062,0.7046988090576122,0.6516505033286494
0.7027948251329422,0.7159659994010734,0.7107120315127501,0.6614821128285457
0.7125218174053722,0.7290815691875331,0.7084213678560733,0.6870700974407409
0.7202114671396651,0.7276473704821358,0.7041846536592108,0.6598696182995094
0.7148841750495709,0.7226624588238003,0.7110419018221188,0.6772108451774896
0.6681818681192111,0.6705259035728272,0.666527838566262,0.657215913017438
0.60499465750439,0.6000363963050839,0.607724309506807,0.5941259127870816
0.550716638639976,0.5402220635322844,0.5454433208173043,0.5143765405081661
0.4925053735051201,0.48623344313653216,0.49895372140701666,0.436774089516482
0.4370859920296699,0.4409859252263251,0.44703139757204385,0.4070304761465987
0.39646541199235213,0.39313445900808547,0.40262237681693575,0.3630047683766787
0.36640341069172466,0.3598069613692382,0.3745963004768377,0.3338600815461519
0.3371720356152873,0.328394185805441,0.335758217963189,0.3332611550067955
0.32914150571887085,0.32036488447628475,0.332943263228214,0.3288567413789131
0.32260192994753356,0.317680772154523,0.3272396397226509,0.3162424270346226
0.3206263937931027,0.31355739328741555,0.3164912119048167,0.3225634055884453
0.31728890307591556,0.3067941305199143,0.3073690999976964,0.3115155145009329
0.3167492987842669,0.31079956693004074,0.31039137545783324,0.3159291423832668
0.3242633039025658,0.31598074220819605,0.3148879316302319,0.3281933150583953
0.3194737344386051,0.31104558752389944,0.31237704729216087,0.3326161571951809
0.31853651312866715,0.30699039413973417,0.3112160512312547,0.3214116237819907
0.32397546814445755,0.3109783234664025,0.32261408398792923,0.3317776600400819
0.35513421548850355,0.33851512289511876,0.35844371242311857,0.3630416253944852
0.3840044052911759,0.3570422243210246,0.39260095367533576,0.4137937389141001
0.4006777303536189,0.37388588145861645,0.4178710465089493,0.4606205800373177
0.4142415516804497,0.3952288590449425,0.43405588445324905,0.4782198060399437
0.4248515462944985,0.3974596300476837,0.4256709129022598,0.4894519822164889
0.4369276604240092,0.409041947893391,0.43470548939208953,0.4900601230102969
0.43948422113771907,0.40988597360116097,0.4206767869894727,0.4468636981410241
0.4341119597731977,0.40549261707862055,0.42775794153555546,0.4470295547211536
0.41992955483084704,0.3919964985833083,0.4094860749579599,0.4236898481951578
0.39587455889499146,0.3618649651010112,0.37488194236483835,0.3713068116376033
0.38107023565455755,0.357787657506162,0.37550390454032384,0.3814332772799521
0.3659477134937272,0.34667250236115266,0.3695054248923084,0.3797839257331091
0.3496223362303388,0.33273594250305216,0.35024302596116186,0.3583607841330538
0.33552917792396264,0.324628320011057,0.3349151136808643,0.3383382092096473
0.3371720356152873,0.328394185805441,0.335758217963189,0.3382552809195825
0.32914150571887085,0.32036488447628475,0.332943263228214,0.3370297850775149
0.32260192994753356,0.317680772154523,0.3272396397226509,0.3382368524106793
0.3206263937931027,0.31355739328741555,0.3164912119048167,0.3104190182211881
0.31728890307591556,0.3067941305199143,0.3073690999976964,0.3032226854944599
0.3167492987842669,0.31079956693004074,0.31039137545783324,0.3048536085323996
0.3242633039025658,0.31598074220819605,0.3148879316302319,0.3015825482020685
0.3194737344386051,0.31104558752389944,0.31237704729216087,0.2921379373891409
0.31853651312866715,0.30699039413973417,0.3112160512312547,0.3010204786805187
0.32397546814445755,0.3109783234664025,0.32261408398792923,0.3134505079357766
0.35513421548850355,0.33851512289511876,0.35844371242311857,0.3538457994517519
0.3840044052911759,0.3570422243210246,0.39260095367533576,0.3714081684365714
0.4006777303536189,0.37388588145861645,0.4178710465089493,0.3751215129805809
0.4142415516804497,0.3952288590449425,0.43405588445324905,0.3898919628665545
0.4248515462944985,0.3974596300476837,0.4256709129022598,0.3618898435880306
0.4369276604240092,0.409041947893391,0.43470548939208953,0.3793508557738822
0.43948422113771907,0.40988597360116097,0.4206767869894727,0.3944898758379213
0.4341119597731977,0.40549261707862055,0.42775794153555546,0.4084863283499573
0.41992955483084704,0.3919964985833083,0.4094860749579599,0.395282301720762
0.39587455889499146,0.3618649651010112,0.37488194236483835,0.3784570730920734
0.38107023565455755,0.357787657506162,0.37550390454032384,0.3695745318006956
0.3659477134937272,0.34667250236115266,0.3695054248923084,0.3592269240515077
0.3496223362303388,0.33273594250305216,0.35024302596116186,0.3421252677892699
0.33552917792396264,0.324628320011057,0.3349151136808643,0.3314920181520813
0.34735740498243084,0.33953698371380525,0.34638593904770676,0.3253184676694846
0.3350616557660855,0.32754002441777424,0.3301043514316648,0.3298518808596898
0.32862982264332147,0.3195429729791988,0.31885374674621636,0.3126765105618392
0.3246305881352298,0.316610997212688,0.3164469834834489,0.3113496579208035
0.33446241027176726,0.3250696827992905,0.3278634447490267,0.3216511943977332
0.33843272619665693,0.33603418488401554,0.33888000737140356,0.3353712192762204
0.3896944943057679,0.3825200985925226,0.38992329133169007,0.3804289235447237
0.4216536042796668,0.40515030752574227,0.4129755131187947,0.3999631429821935
0.4606083534304492,0.442753219230149,0.4438211513210937,0.4192209347861141
0.5591012203571233,0.5544585473727857,0.5614853378176038,0.510322268549446
0.6502511415929674,0.6543604155628757,0.6592264633387851,0.6083342931515053
0.6922826543431919,0.7042293427933012,0.7098458915942963,0.6348160604455092
0.7033335400634011,0.7149118886918062,0.7169187533113727,0.6543594941374306
0.7027948251329422,0.7159659994010734,0.7073469857870125,0.6792011241390431
0.7125218174053722,0.7290815691875331,0.7226666052383036,0.6762341342056161
0.7202114671396651,0.7276473704821358,0.7151956877289166,0.6716730782520559
0.7148841750495709,0.7226624588238003,0.7058432194605053,0.6836331805302803
0.6681818681192111,0.6705259035728272,0.6634392204740733,0.6670751652806892
0.60499465750439,0.6000363963050839,0.5828771509525236,0.5814470986616295
0.550716638639976,0.5402220635322844,0.5327810923498653,0.5271474971781345
0.4925053735051201,0.48623344313653216,0.49210384464766993,0.4837207159475709
0.4370859920296699,0.4409859252263251,0.4547695284605284,0.4505862569394853
0.39646541199235213,0.39313445900808547,0.4137071249222547,0.4127985994333233
0.36640341069172466,0.3598069613692382,0.3687710488125129,0.3388818502222939
0.34735740498243084,0.33953698371380525,0.34638593904770676,0.3253645389417429
0.3350616557660855,0.32754002441777424,0.3301043514316648,0.3237612586671581
0.32862982264332147,0.3195429729791988,0.31885374674621636,0.3176522079657229
0.3246305881352298,0.316610997212688,0.3164469834834489,0.314279790836424
0.33446241027176726,0.3250696827992905,0.3278634447490267,0.3272534611043284
0.33843272619665693,0.33603418488401554,0.33888000737140356,0.3381815668839695
0.3896944943057679,0.3825200985925226,0.38992329133169007,0.3739605169196747
0.4216536042796668,0.40515030752574227,0.4129755131187947,0.4156365898044274
0.4606083534304492,0.442753219230149,0.4438211513210937,0.4387459399691322
0.5591012203571233,0.5544585473727857,0.5614853378176038,0.5462117896385709
0.6502511415929674,0.6543604155628757,0.6592264633387851,0.6709451521503766
0.6922826543431919,0.7042293427933012,0.7098458915942963,0.7194305590748888
0.7033335400634011,0.7149118886918062,0.7169187533113727,0.7325793001773744
0.7027948251329422,0.7159659994010734,0.7073469857870125,0.7254290387229043
0.7125218174053722,0.7290815691875331,0.7226666052383036,0.7424016954228191
0.7202114671396651,0.7276473704821358,0.7151956877289166,0.7418119831379143
0.7148841750495709,0.7226624588238003,0.7058432194605053,0.7020340466701988
0.6681818681192111,0.6705259035728272,0.6634392204740733,0.6424362488770128
0.60499465750439,0.6000363963050839,0.5828771509525236,0.5867176522079658
0.550716638639976,0.5402220635322844,0.5327810923498653,0.5464329317454101
0.4925053735051201,0.48623344313653216,0.49210384464766993,0.5291469903941398
0.4370859920296699,0.4409859252263251,0.4547695284605284,0.4910276197277187
0.39646541199235213,0.39313445900808547,0.4137071249222547,0.44402570776992
0.36640341069172466,0.3598069613692382,0.3687710488125129,0.4064223353527907
0.34735740498243084,0.33953698371380525,0.34638593904770676,0.358609569003248
0.3350616557660855,0.32754002441777424,0.3301043514316648,0.339158277855843
0.32862982264332147,0.3195429729791988,0.31885374674621636,0.3158093570753956
0.3246305881352298,0.316610997212688,0.3164469834834489,0.3144917186888116
0.33446241027176726,0.3250696827992905,0.3278634447490267,0.3280274584782659
0.33843272619665693,0.33603418488401554,0.33888000737140356,0.3342931515053788
0.3896944943057679,0.3825200985925226,0.38992329133169007,0.3972172951556057
0.4216536042796668,0.40515030752574227,0.4129755131187947,0.4147428071226186
0.4606083534304492,0.442753219230149,0.4438211513210937,0.4680288406164336
0.5591012203571233,0.5544585473727857,0.5614853378176038,0.6009813180990993
0.6502511415929674,0.6543604155628757,0.6592264633387851,0.6956762110985695
0.6922826543431919,0.7042293427933012,0.7098458915942963,0.7481053189283822
0.7033335400634011,0.7149118886918062,0.7169187533113727,0.7627928405242911
0.7027948251329422,0.7159659994010734,0.7073469857870125,0.7391490636013913
0.7125218174053722,0.7290815691875331,0.7226666052383036,0.7822717744350509
0.7202114671396651,0.7276473704821358,0.7151956877289166,0.7093778074681533
0.7148841750495709,0.7226624588238003,0.7058432194605053,0.7685425353021123
0.6681818681192111,0.6705259035728272,0.6634392204740733,0.6927368639284973
0.60499465750439,0.6000363963050839,0.5828771509525236,0.5872336504572574
0.550716638639976,0.5402220635322844,0.5327810923498653,0.5657275805671373
0.4925053735051201,0.48623344313653216,0.49210384464766993,0.5205500909907628
0.4370859920296699,0.4409859252263251,0.4547695284605284,0.4791043744673009
0.39646541199235213,0.39313445900808547,0.4137071249222547,0.4194973624196632
0.36640341069172466,0.3598069613692382,0.3687710488125129,0.3821335606182765
0.34735740498243084,0.33953698371380525,0.34638593904770676,0.3501048121443873
0.3350616557660855,0.32754002441777424,0.3301043514316648,0.3382184239017761
0.32862982264332147,0.3195429729791988,0.31885374674621636,0.3329017990831816
0.3246305881352298,0.316610997212688,0.3164469834834489,0.327972172951556
0.33446241027176726,0.3250696827992905,0.3278634447490267,0.3378682822326138
0.33843272619665693,0.33603418488401554,0.33888000737140356,0.3549699384948515
0.3896944943057679,0.3825200985925226,0.38992329133169007,0.4211651424754094
0.4216536042796668,0.40515030752574227,0.4129755131187947,0.4412522171799773
0.4606083534304492,0.442753219230149,0.4438211513210937,0.4201423602312777
0.5591012203571233,0.5544585473727857,0.5614853378176038,0.5520536269609085
0.6502511415929674,0.6543604155628757,0.6592264633387851,0.658662550966345
0.6922826543431919,0.7042293427933012,0.7098458915942963,0.7271152472875538
0.7033335400634011,0.7149118886918062,0.7169187533113727,0.7225265485706388
0.7027948251329422,0.7159659994010734,0.7073469857870125,0.7157356430397825
0.7125218174053722,0.7290815691875331,0.7226666052383036,0.7380341388127433
0.7202114671396651,0.7276473704821358,0.7151956877289166,0.7732233765635438
0.7148841750495709,0.7226624588238003,0.7058432194605053,0.7140955057473912
0.6681818681192111,0.6705259035728272,0.6634392204740733,0.6773122019764576
0.60499465750439,0.6000363963050839,0.5828771509525236,0.6384096196816474
0.550716638639976,0.5402220635322844,0.5327810923498653,0.5630554467761627
0.4925053735051201,0.48623344313653216,0.49210384464766993,0.4892584828730045
0.4370859920296699,0.4409859252263251,0.4547695284605284,0.4562161664094354
0.39646541199235213,0.39313445900808547,0.4137071249222547,0.4144755937435212
0.36640341069172466,0.3598069613692382,0.3687710488125129,0.3658427587477827
0.34735740498243084,0.33953698371380525,0.34638593904770676,0.372532307479671
0.3350616557660855,0.32754002441777424,0.3301043514316648,0.3195319158738568
0.32862982264332147,0.3195429729791988,0.31885374674621636,0.3152288590449425
0.3246305881352298,0.316610997212688,0.3164469834834489,0.3141415770196494
0.33446241027176726,0.3250696827992905,0.3278634447490267,0.3245168275321922
0.33843272619665693,0.33603418488401554,0.33888000737140356,0.3315841606965977
0.3896944943057679,0.3825200985925226,0.38992329133169007,0.376844578563037
0.4216536042796668,0.40515030752574227,0.4129755131187947,0.3932828085047568
0.4606083534304492,0.442753219230149,0.4438211513210937,0.4729676810025108
0.5591012203571233,0.5544585473727857,0.5614853378176038,0.5978576858399944
0.6502511415929674,0.6543604155628757,0.6592264633387851,0.6625141093271292
0.6922826543431919,0.7042293427933012,0.7098458915942963,0.7197622722351477
0.7033335400634011,0.7149118886918062,0.7169187533113727,0.7123355831471285
0.7027948251329422,0.7159659994010734,0.7073469857870125,0.6772200594319412
0.7125218174053722,0.7290815691875331,0.7226666052383036,0.6743912833152887
0.7202114671396651,0.7276473704821358,0.7151956877289166,0.6798921932229157
0.7148841750495709,0.7226624588238003,0.7058432194605053,0.6609108290525443
0.6681818681192111,0.6705259035728272,0.6634392204740733,0.63763562230771
0.60499465750439,0.6000363963050839,0.5828771509525236,0.5205777337541176
0.550716638639976,0.5402220635322844,0.5327810923498653,0.4615420054824814
0.4925053735051201,0.48623344313653216,0.49210384464766993,0.4378429430328718
0.4370859920296699,0.4409859252263251,0.4547695284605284,0.3969132247587017
0.39646541199235213,0.39313445900808547,0.4137071249222547,0.3777383612448458
0.36640341069172466,0.3598069613692382,0.3687710488125129,0.3505747391214207
0.3371720356152873,0.328394185805441,0.31263504641680673,0.3232636889267697
0.32914150571887085,0.32036488447628475,0.3069360300384695,0.3160673562000414
0.32260192994753356,0.317680772154523,0.3054202851811752,0.3077653129391167
0.3206263937931027,0.31355739328741555,0.302761972771878,0.3084563820229895
0.31728890307591556,0.3067941305199143,0.30496417958581923,0.3086406671120222
0.3167492987842669,0.31079956693004074,0.30635092488079063,0.3033608993112345
0.3242633039025658,0.31598074220819605,0.31934302365759826,0.3327175139941489
0.3194737344386051,0.31104558752389944,0.3004768376678722,0.3096542351017023
0.31853651312866715,0.30699039413973417,0.30769620603072956,0.3058671765220797
0.32397546814445755,0.3109783234664025,0.3095298426666052,0.3085669530764092
0.35513421548850355,0.33851512289511876,0.36506876137384536,0.3918730275736564
0.3840044052911759,0.3570422243210246,0.3696159959457281,0.4083020432609247
0.4006777303536189,0.37388588145861645,0.3680403584344981,0.4062472645182096
0.4142415516804497,0.3952288590449425,0.4002948561424524,0.4570178065467278
0.4248515462944985,0.3974596300476837,0.40046992697703343,0.4507060422473566
0.4369276604240092,0.409041947893391,0.4098961092810578,0.4280850475685886
0.43948422113771907,0.40988597360116097,0.403243417566976,0.4241044896454815
0.4341119597731977,0.40549261707862055,0.3943101978761143,0.4237451337218677
0.41992955483084704,0.3919964985833083,0.37972403307917346,0.409205040197185
0.39587455889499146,0.3618649651010112,0.3468982515952178,0.3751583699983875
0.38107023565455755,0.357787657506162,0.3454700421552141,0.3608025615627376
0.3659477134937272,0.34667250236115266,0.3317454101495012,0.3569141461841468
0.3496223362303388,0.33273594250305216,0.31477275344958644,0.3270876045241989
0.33552917792396264,0.324628320011057,0.31337218677293766,0.3207021261892147
0.3371720356152873,0.328394185805441,0.31263504641680673,0.3020064039068438
0.32914150571887085,0.32036488447628475,0.3069360300384695,0.2978047038768975
0.32260192994753356,0.317680772154523,0.3054202851811752,0.3030752574232337
0.3206263937931027,0.31355739328741555,0.302761972771878,0.2970675635207666
0.31728890307591556,0.3067941305199143,0.30496417958581923,0.3012876920596162
0.3167492987842669,0.31079956693004074,0.30635092488079063,0.3093409504503467
0.3242633039025658,0.31598074220819605,0.31934302365759826,0.3059685333210477
0.3194737344386051,0.31104558752389944,0.3004768376678722,0.2912994402340421
0.31853651312866715,0.30699039413973417,0.30769620603072956,0.3095252355393794
0.32397546814445755,0.3109783234664025,0.3095298426666052,0.3104927322568013
0.35513421548850355,0.33851512289511876,0.36506876137384536,0.3382644951740343
0.3840044052911759,0.3570422243210246,0.3696159959457281,0.3309299486305315
0.4006777303536189,0.37388588145861645,0.3680403584344981,0.3298334523507866
0.4142415516804497,0.3952288590449425,0.4002948561424524,0.343571905738177
0.4248515462944985,0.3974596300476837,0.40046992697703343,0.3502338117067102
0.4369276604240092,0.409041947893391,0.4098961092810578,0.391707170993527
0.43948422113771907,0.40988597360116097,0.403243417566976,0.3823823454884706
0.4341119597731977,0.40549261707862055,0.3943101978761143,0.3648752620303609
0.41992955483084704,0.3919964985833083,0.37972403307917346,0.3502430259611619
0.39587455889499146,0.3618649651010112,0.3468982515952178,0.3186381331920481
0.38107023565455755,0.357787657506162,0.3454700421552141,0.3301375227476906
0.3659477134937272,0.34667250236115266,0.3317454101495012,0.3065766741148556
0.3496223362303388,0.33273594250305216,0.31477275344958644,0.302457902374974
0.33552917792396264,0.324628320011057,0.31337218677293766,0.3060422473566607
