"t_set_heating","infl_rate_m3ph_m2","window_opening_ach","%SIGMA@wn2*.pc.mu%","%SIGMA@wn2*.pc1%","%SIGMA@wn2*.pc2%","%SIGMA@wn2*.pc3%","atrium_ach","%SIGMA@wn2*.pc4%"
0.681121685296141,0.461444356990718,0.39731289128174,231720.814583948,22868.4602503726,3517.64881844293,22.4914497573358,0.698737004365234,14.1248406308479
0.609207745498839,0.526948702188183,0.423307564362694,222376.834028937,22868.4602503726,3517.64881844293,31.0029290472629,0.845815366064575,11.880222571341
0.630589502006678,0.142350962879332,0.423307564362694,170169.59603656,22580.1764376254,2730.82366047662,29.1650985460639,0.530077591022901,11.880222571341
0.657814663132944,0.368963411358355,0.66962859797296,153333.960795346,22580.1764376254,2935.39714833847,28.6744084735416,0.180704907161669,11.880222571341
0.657814663132944,0.22338717059724,0.480451801117531,216338.174803337,16932.0580045682,2636.25924279563,26.7889461812458,0.0572147270643368,13.0304725075541
0.683276067510434,0.580329786976305,0.368048751436466,211966.199577025,22401.4495156629,2778.06796352366,32.1583813192599,0.319846371811337,13.0304725075541
0.74310240270597,0.0343994292878478,0.357565740129971,233639.103953994,20639.861828902,3074.64220919106,32.5933455291916,0.319846371811337,11.7387359426867
0.641785249123275,0.0343994292878478,0.920865929865174,200157.574728113,21532.5427869463,2884.29708142176,24.3515066774189,0.0833913621631098,9.66825493613771
0.67500914787969,0.568875495662756,0.314757166012129,199093.911660716,24374.3957669168,2884.29708142176,27.5442497300203,0.63567663542583,13.1979953508302
0.685674783807948,0.80920399432332,0.168054665474341,168539.488188615,18632.3522738462,3043.12605808209,27.9392911243412,0.736699098388368,13.1979953508302
0.650712887847519,0.847653071599735,0.168054665474341,249050.268568534,19312.2880358223,3022.43538046398,28.7166379163335,0.605521398682457,13.4828237552801
0.650712887847519,0.847653071599735,0.28118638622893,208553.244717364,16277.8978680574,3167.11718030983,29.7003467129695,0.121732089536423,11.7658212883813
0.754730817523856,0.638988197268128,0.272657583642135,208553.244717364,16680.2851903491,2747.26192270082,28.3600828009753,0.66699682562354,12.4384457557662
0.718013600326766,0.68312946321662,0.331257014746006,187431.726471496,17330.3300029379,3534.7355895901,28.2231056014052,0.252572127360751,11.9007034358808
